,Meteo,Vento,Gioca
859,Nuvoloso,Assente,Sì
860,Soleggiato,Assente,Sì
861,Soleggiato,Assente,Sì
862,Piovoso,Forte,No
863,Nuvoloso,Assente,No
864,Piovoso,Debole,No
865,Nuvoloso,Debole,No
866,Nuvoloso,Assente,No
867,Nuvoloso,Assente,No
868,Nuvoloso,Forte,No
869,Soleggiato,Assente,Sì
870,Nuvoloso,Debole,No
871,Nuvoloso,Debole,No
872,Piovoso,Forte,No
873,Soleggiato,Assente,Sì
874,Soleggiato,Assente,No
875,Soleggiato,Assente,No
876,Nuvoloso,Debole,No
877,Piovoso,Forte,No
878,Soleggiato,Assente,Sì
879,Soleggiato,Debole,Sì
880,Piovoso,Forte,No
881,Nuvoloso,Debole,Sì
882,Soleggiato,Assente,No
883,Piovoso,Assente,No
884,Piovoso,Assente,No
885,Piovoso,Forte,Sì
886,Soleggiato,Assente,Sì
887,Soleggiato,Assente,Sì
888,Soleggiato,Assente,Sì
889,Nuvoloso,Debole,Sì
890,Piovoso,Assente,No
891,Soleggiato,Assente,No
892,Nuvoloso,Assente,Sì
893,Nuvoloso,Debole,No
894,Piovoso,Forte,No
895,Piovoso,Forte,No
896,Nuvoloso,Debole,No
897,Soleggiato,Assente,Sì
898,Soleggiato,Forte,Sì
899,Nuvoloso,Forte,No
900,Soleggiato,Debole,No
901,Piovoso,Forte,No
902,Soleggiato,Assente,No
903,Soleggiato,Assente,Sì
904,Piovoso,Assente,No
905,Nuvoloso,Debole,Sì
906,Piovoso,Assente,No
907,Soleggiato,Assente,Sì
908,Soleggiato,Debole,Sì
909,Soleggiato,Assente,Sì
910,Nuvoloso,Forte,No
911,Soleggiato,Assente,Sì
912,Nuvoloso,Debole,No
913,Soleggiato,Assente,Sì
914,Soleggiato,Assente,Sì
915,Soleggiato,Assente,Sì
916,Nuvoloso,Debole,No
917,Piovoso,Assente,No
918,Nuvoloso,Forte,Sì
919,Nuvoloso,Forte,No
920,Nuvoloso,Forte,No
921,Soleggiato,Assente,Sì
922,Soleggiato,Assente,Sì
923,Nuvoloso,Forte,No
924,Nuvoloso,Assente,Sì
925,Piovoso,Debole,No
926,Piovoso,Debole,No
927,Nuvoloso,Assente,Sì
928,Soleggiato,Forte,No
929,Nuvoloso,Assente,Sì
930,Piovoso,Assente,No
931,Nuvoloso,Forte,No
932,Piovoso,Assente,Sì
933,Piovoso,Debole,Sì
934,Nuvoloso,Debole,No
935,Soleggiato,Assente,Sì
936,Nuvoloso,Assente,Sì
937,Nuvoloso,Debole,No
938,Soleggiato,Assente,Sì
939,Soleggiato,Debole,No
940,Piovoso,Debole,No
941,Soleggiato,Assente,Sì
942,Soleggiato,Assente,Sì
943,Soleggiato,Debole,No
944,Soleggiato,Assente,Sì
945,Nuvoloso,Assente,No
946,Soleggiato,Assente,Sì
947,Nuvoloso,Debole,No
948,Nuvoloso,Forte,No
949,Nuvoloso,Debole,No
950,Piovoso,Assente,No
951,Soleggiato,Forte,Sì
952,Nuvoloso,Debole,No
953,Nuvoloso,Debole,No
954,Nuvoloso,Debole,Sì
955,Nuvoloso,Forte,Sì
956,Nuvoloso,Assente,No
957,Nuvoloso,Assente,Sì
958,Soleggiato,Assente,No
959,Piovoso,Forte,No
960,Nuvoloso,Forte,No
961,Soleggiato,Debole,Sì
962,Piovoso,Assente,No
963,Piovoso,Assente,Sì
964,Soleggiato,Debole,No
965,Soleggiato,Assente,Sì
966,Soleggiato,Assente,Sì
967,Nuvoloso,Debole,No
968,Piovoso,Forte,Sì
969,Nuvoloso,Debole,Sì
970,Nuvoloso,Forte,No
971,Nuvoloso,Debole,No
972,Nuvoloso,Debole,No
973,Soleggiato,Assente,Sì
974,Piovoso,Debole,No
975,Soleggiato,Assente,Sì
976,Nuvoloso,Assente,No
977,Nuvoloso,Debole,No
978,Piovoso,Debole,Sì
979,Nuvoloso,Debole,No
980,Nuvoloso,Debole,No
981,Nuvoloso,Debole,No
982,Soleggiato,Assente,Sì
983,Nuvoloso,Assente,Sì
984,Nuvoloso,Debole,Sì
985,Soleggiato,Assente,Sì
986,Piovoso,Assente,No
987,Piovoso,Assente,No
988,Nuvoloso,Debole,Sì
989,Soleggiato,Assente,Sì
990,Soleggiato,Assente,No
991,Soleggiato,Debole,Sì
992,Nuvoloso,Assente,No
993,Piovoso,Forte,No
994,Soleggiato,Assente,Sì
995,Soleggiato,Assente,Sì
996,Soleggiato,Assente,Sì
997,Nuvoloso,Debole,No
998,Nuvoloso,Forte,Sì
999,Soleggiato,Assente,No
