Sup,nStanze,age,y_age,id,anno
61.0,2.0,33.0,52000.0,0.0,0.0
65.0,2.0,37.0,57000.0,0.0,0.0
97.0,3.0,38.0,116000.0,0.0,0.0
88.0,3.0,25.0,99000.0,0.0,0.0
71.0,2.0,35.0,68000.0,0.0,0.0
52.0,2.0,27.0,39000.0,0.0,0.0
82.0,3.0,28.0,87000.0,0.0,0.0
105.0,3.0,43.0,129000.0,0.0,0.0
61.0,2.0,34.0,51000.0,0.0,0.0
99.0,3.0,38.0,119000.0,0.0,0.0
93.0,3.0,35.0,108000.0,0.0,0.0
66.0,2.0,27.0,61000.0,0.0,0.0
97.0,3.0,41.0,114000.0,0.0,0.0
67.0,2.0,29.0,60000.0,0.0,0.0
109.0,4.0,19.0,144000.0,0.0,0.0
108.0,4.0,18.0,142000.0,0.0,0.0
101.0,3.0,25.0,127000.0,0.0,0.0
72.0,2.0,27.0,70000.0,0.0,0.0
77.0,3.0,28.0,79000.0,0.0,0.0
80.0,3.0,32.0,83000.0,0.0,0.0
71.0,2.0,27.0,69000.0,0.0,0.0
92.0,3.0,17.0,107000.0,0.0,0.0
103.0,3.0,50.0,128000.0,0.0,0.0
76.0,3.0,32.0,76000.0,0.0,0.0
61.0,2.0,27.0,51000.0,0.0,0.0
103.0,4.0,15.0,133000.0,0.0,0.0
87.0,3.0,35.0,96000.0,0.0,0.0
81.0,3.0,19.0,88000.0,0.0,0.0
150.0,5.0,34.0,248000.0,0.0,0.0
94.0,3.0,19.0,115000.0,0.0,0.0
110.0,4.0,25.0,147000.0,0.0,0.0
86.0,3.0,25.0,94000.0,0.0,0.0
66.0,2.0,25.0,61000.0,0.0,0.0
63.0,2.0,31.0,56000.0,0.0,0.0
71.0,2.0,38.0,66000.0,0.0,0.0
108.0,4.0,42.0,139000.0,0.0,0.0
91.0,3.0,39.0,102000.0,0.0,0.0
92.0,3.0,35.0,106000.0,0.0,0.0
83.0,3.0,33.0,88000.0,0.0,0.0
106.0,3.0,32.0,135000.0,0.0,0.0
108.0,4.0,16.0,145000.0,0.0,0.0
74.0,2.0,41.0,71000.0,0.0,0.0
99.0,3.0,29.0,120000.0,0.0,0.0
89.0,3.0,37.0,101000.0,0.0,0.0
85.0,3.0,19.0,94000.0,0.0,0.0
70.0,2.0,26.0,66000.0,0.0,0.0
72.0,2.0,34.0,68000.0,0.0,0.0
103.0,3.0,36.0,127000.0,0.0,0.0
91.0,3.0,47.0,99000.0,0.0,0.0
69.0,2.0,28.0,64000.0,0.0,0.0
71.0,2.0,35.0,67000.0,0.0,0.0
93.0,3.0,25.0,110000.0,0.0,0.0
70.0,2.0,52.0,62000.0,0.0,0.0
102.0,3.0,37.0,126000.0,0.0,0.0
74.0,2.0,39.0,71000.0,0.0,0.0
99.0,3.0,23.0,120000.0,0.0,0.0
69.0,2.0,11.0,67000.0,0.0,0.0
93.0,3.0,28.0,108000.0,0.0,0.0
45.0,2.0,28.0,30000.0,0.0,0.0
120.0,4.0,26.0,173000.0,0.0,0.0
89.0,3.0,52.0,97000.0,0.0,0.0
73.0,2.0,29.0,70000.0,0.0,0.0
80.0,3.0,30.0,85000.0,0.0,0.0
94.0,3.0,37.0,109000.0,0.0,0.0
79.0,3.0,33.0,82000.0,0.0,0.0
112.0,4.0,42.0,146000.0,0.0,0.0
81.0,3.0,36.0,84000.0,0.0,0.0
95.0,3.0,32.0,112000.0,0.0,0.0
70.0,2.0,37.0,65000.0,0.0,0.0
112.0,4.0,23.0,152000.0,0.0,0.0
67.0,2.0,31.0,62000.0,0.0,0.0
53.0,2.0,27.0,40000.0,0.0,0.0
126.0,4.0,32.0,185000.0,0.0,0.0
123.0,4.0,37.0,172000.0,0.0,0.0
73.0,2.0,22.0,73000.0,0.0,0.0
88.0,3.0,42.0,97000.0,0.0,0.0
100.0,3.0,38.0,121000.0,0.0,0.0
105.0,4.0,29.0,134000.0,0.0,0.0
109.0,4.0,28.0,145000.0,0.0,0.0
93.0,3.0,21.0,111000.0,0.0,0.0
74.0,2.0,22.0,75000.0,0.0,0.0
93.0,3.0,27.0,109000.0,0.0,0.0
110.0,4.0,23.0,149000.0,0.0,0.0
109.0,3.0,47.0,138000.0,0.0,0.0
65.0,2.0,32.0,58000.0,0.0,0.0
103.0,3.0,26.0,130000.0,0.0,0.0
86.0,3.0,36.0,92000.0,0.0,0.0
98.0,3.0,29.0,118000.0,0.0,0.0
102.0,3.0,42.0,124000.0,0.0,0.0
72.0,3.0,24.0,72000.0,0.0,0.0
106.0,4.0,43.0,134000.0,0.0,0.0
76.0,3.0,30.0,79000.0,0.0,0.0
86.0,3.0,28.0,95000.0,0.0,0.0
74.0,2.0,48.0,71000.0,0.0,0.0
82.0,3.0,27.0,86000.0,0.0,0.0
97.0,3.0,39.0,117000.0,0.0,0.0
71.0,2.0,34.0,66000.0,0.0,0.0
74.0,2.0,36.0,71000.0,0.0,0.0
96.0,3.0,27.0,113000.0,0.0,0.0
85.0,3.0,36.0,90000.0,0.0,0.0
99.0,3.0,39.0,117000.0,0.0,0.0
107.0,3.0,58.0,131000.0,0.0,0.0
79.0,3.0,27.0,82000.0,0.0,0.0
111.0,4.0,35.0,147000.0,0.0,0.0
120.0,4.0,40.0,168000.0,0.0,0.0
83.0,3.0,25.0,92000.0,0.0,0.0
58.0,2.0,25.0,48000.0,0.0,0.0
78.0,2.0,20.0,81000.0,0.0,0.0
61.0,2.0,24.0,51000.0,0.0,0.0
60.0,2.0,17.0,52000.0,0.0,0.0
95.0,3.0,26.0,115000.0,0.0,0.0
69.0,2.0,36.0,62000.0,0.0,0.0
85.0,3.0,24.0,93000.0,0.0,0.0
118.0,4.0,28.0,166000.0,0.0,0.0
120.0,4.0,35.0,168000.0,0.0,0.0
116.0,4.0,38.0,159000.0,0.0,0.0
98.0,3.0,29.0,119000.0,0.0,0.0
86.0,3.0,25.0,96000.0,0.0,0.0
85.0,3.0,27.0,94000.0,0.0,0.0
80.0,3.0,33.0,83000.0,0.0,0.0
71.0,2.0,47.0,65000.0,0.0,0.0
96.0,3.0,47.0,112000.0,0.0,0.0
112.0,4.0,26.0,150000.0,0.0,0.0
80.0,3.0,23.0,85000.0,0.0,0.0
127.0,4.0,41.0,184000.0,0.0,0.0
114.0,4.0,32.0,155000.0,0.0,0.0
87.0,3.0,22.0,97000.0,0.0,0.0
104.0,4.0,17.0,134000.0,0.0,0.0
68.0,2.0,26.0,62000.0,0.0,0.0
88.0,3.0,20.0,101000.0,0.0,0.0
133.0,4.0,40.0,199000.0,0.0,0.0
106.0,4.0,36.0,136000.0,0.0,0.0
82.0,3.0,17.0,89000.0,0.0,0.0
44.0,1.0,12.0,31000.0,0.0,0.0
129.0,4.0,42.0,188000.0,0.0,0.0
94.0,3.0,41.0,106000.0,0.0,0.0
105.0,4.0,27.0,135000.0,0.0,0.0
82.0,3.0,36.0,84000.0,0.0,0.0
80.0,3.0,14.0,84000.0,0.0,0.0
101.0,3.0,30.0,126000.0,0.0,0.0
101.0,3.0,34.0,124000.0,0.0,0.0
90.0,3.0,28.0,104000.0,0.0,0.0
94.0,3.0,31.0,109000.0,0.0,0.0
102.0,3.0,43.0,124000.0,0.0,0.0
86.0,3.0,12.0,98000.0,0.0,0.0
79.0,3.0,37.0,80000.0,0.0,0.0
124.0,4.0,15.0,183000.0,0.0,0.0
95.0,3.0,30.0,112000.0,0.0,0.0
67.0,2.0,22.0,61000.0,0.0,0.0
111.0,4.0,26.0,147000.0,0.0,0.0
97.0,3.0,33.0,117000.0,0.0,0.0
88.0,3.0,37.0,97000.0,0.0,0.0
75.0,3.0,33.0,75000.0,0.0,0.0
90.0,3.0,33.0,104000.0,0.0,0.0
70.0,2.0,31.0,66000.0,0.0,0.0
98.0,3.0,28.0,118000.0,0.0,0.0
83.0,3.0,38.0,88000.0,0.0,0.0
93.0,3.0,53.0,106000.0,0.0,0.0
106.0,3.0,24.0,137000.0,0.0,0.0
114.0,4.0,37.0,154000.0,0.0,0.0
81.0,3.0,25.0,86000.0,0.0,0.0
80.0,3.0,22.0,85000.0,0.0,0.0
93.0,3.0,45.0,105000.0,0.0,0.0
84.0,3.0,45.0,89000.0,0.0,0.0
80.0,3.0,47.0,80000.0,0.0,0.0
63.0,2.0,30.0,54000.0,0.0,0.0
102.0,4.0,28.0,127000.0,0.0,0.0
81.0,3.0,32.0,86000.0,0.0,0.0
97.0,3.0,24.0,118000.0,0.0,0.0
54.0,2.0,41.0,41000.0,0.0,0.0
70.0,2.0,13.0,68000.0,0.0,0.0
101.0,3.0,31.0,124000.0,0.0,0.0
59.0,2.0,31.0,48000.0,0.0,0.0
87.0,3.0,32.0,97000.0,0.0,0.0
93.0,3.0,29.0,108000.0,0.0,0.0
123.0,4.0,24.0,177000.0,0.0,0.0
88.0,3.0,34.0,97000.0,0.0,0.0
78.0,3.0,28.0,80000.0,0.0,0.0
80.0,3.0,42.0,82000.0,0.0,0.0
99.0,3.0,25.0,120000.0,0.0,0.0
109.0,4.0,23.0,143000.0,0.0,0.0
69.0,2.0,30.0,64000.0,0.0,0.0
113.0,4.0,41.0,149000.0,0.0,0.0
82.0,3.0,23.0,87000.0,0.0,0.0
77.0,3.0,27.0,79000.0,0.0,0.0
113.0,4.0,22.0,156000.0,0.0,0.0
86.0,3.0,34.0,95000.0,0.0,0.0
81.0,3.0,33.0,84000.0,0.0,0.0
106.0,3.0,15.0,140000.0,0.0,0.0
124.0,4.0,28.0,181000.0,0.0,0.0
60.0,2.0,26.0,49000.0,0.0,0.0
88.0,3.0,22.0,99000.0,0.0,0.0
98.0,3.0,33.0,118000.0,0.0,0.0
58.0,2.0,16.0,50000.0,0.0,0.0
96.0,3.0,29.0,114000.0,0.0,0.0
57.0,2.0,40.0,44000.0,0.0,0.0
138.0,5.0,33.0,213000.0,0.0,0.0
124.0,4.0,17.0,181000.0,0.0,0.0
114.0,4.0,44.0,153000.0,0.0,0.0
55.0,2.0,34.0,42000.0,0.0,0.0
113.0,4.0,11.0,155000.0,0.0,0.0
113.0,4.0,31.0,150000.0,0.0,0.0
72.0,2.0,28.0,69000.0,0.0,0.0
105.0,4.0,36.0,132000.0,0.0,0.0
103.0,3.0,24.0,130000.0,0.0,0.0
68.0,2.0,23.0,64000.0,0.0,0.0
74.0,3.0,30.0,73000.0,0.0,0.0
102.0,4.0,45.0,125000.0,0.0,0.0
90.0,3.0,38.0,102000.0,0.0,0.0
69.0,2.0,33.0,65000.0,0.0,0.0
84.0,3.0,32.0,88000.0,0.0,0.0
67.0,2.0,47.0,58000.0,0.0,0.0
112.0,4.0,39.0,148000.0,0.0,0.0
87.0,3.0,39.0,96000.0,0.0,0.0
85.0,3.0,34.0,93000.0,0.0,0.0
84.0,3.0,30.0,90000.0,0.0,0.0
91.0,3.0,23.0,106000.0,0.0,0.0
73.0,2.0,22.0,72000.0,0.0,0.0
105.0,4.0,29.0,133000.0,0.0,0.0
90.0,3.0,35.0,99000.0,0.0,0.0
94.0,3.0,26.0,111000.0,0.0,0.0
76.0,3.0,28.0,76000.0,0.0,0.0
62.0,2.0,34.0,53000.0,0.0,0.0
92.0,3.0,34.0,106000.0,0.0,0.0
88.0,3.0,24.0,99000.0,0.0,0.0
117.0,4.0,21.0,163000.0,0.0,0.0
111.0,4.0,21.0,150000.0,0.0,0.0
82.0,3.0,26.0,88000.0,0.0,0.0
97.0,3.0,28.0,119000.0,0.0,0.0
79.0,3.0,30.0,81000.0,0.0,0.0
112.0,4.0,22.0,151000.0,0.0,0.0
124.0,4.0,38.0,177000.0,0.0,0.0
85.0,3.0,33.0,93000.0,0.0,0.0
86.0,3.0,22.0,95000.0,0.0,0.0
78.0,3.0,37.0,79000.0,0.0,0.0
92.0,3.0,30.0,106000.0,0.0,0.0
68.0,2.0,34.0,62000.0,0.0,0.0
107.0,4.0,24.0,139000.0,0.0,0.0
106.0,3.0,42.0,132000.0,0.0,0.0
73.0,2.0,39.0,69000.0,0.0,0.0
75.0,2.0,24.0,75000.0,0.0,0.0
117.0,4.0,40.0,164000.0,0.0,0.0
89.0,3.0,17.0,103000.0,0.0,0.0
148.0,5.0,39.0,239000.0,0.0,0.0
83.0,3.0,21.0,90000.0,0.0,0.0
126.0,4.0,31.0,185000.0,0.0,0.0
83.0,3.0,39.0,89000.0,0.0,0.0
66.0,2.0,38.0,58000.0,0.0,0.0
113.0,4.0,26.0,150000.0,0.0,0.0
118.0,4.0,36.0,162000.0,0.0,0.0
121.0,4.0,26.0,169000.0,0.0,0.0
83.0,3.0,43.0,89000.0,0.0,0.0
99.0,3.0,40.0,120000.0,0.0,0.0
94.0,3.0,31.0,110000.0,0.0,0.0
90.0,3.0,32.0,102000.0,0.0,0.0
104.0,3.0,30.0,131000.0,0.0,0.0
125.0,4.0,38.0,180000.0,0.0,0.0
83.0,3.0,36.0,88000.0,0.0,0.0
92.0,3.0,35.0,106000.0,0.0,0.0
123.0,4.0,39.0,176000.0,0.0,0.0
55.0,2.0,37.0,42000.0,0.0,0.0
49.0,2.0,23.0,36000.0,0.0,0.0
105.0,3.0,29.0,134000.0,0.0,0.0
94.0,3.0,37.0,108000.0,0.0,0.0
68.0,2.0,33.0,62000.0,0.0,0.0
88.0,3.0,36.0,97000.0,0.0,0.0
84.0,3.0,47.0,90000.0,0.0,0.0
108.0,4.0,36.0,139000.0,0.0,0.0
78.0,3.0,35.0,79000.0,0.0,0.0
103.0,3.0,37.0,128000.0,0.0,0.0
91.0,3.0,32.0,104000.0,0.0,0.0
110.0,4.0,29.0,148000.0,0.0,0.0
96.0,3.0,40.0,113000.0,0.0,0.0
85.0,3.0,20.0,93000.0,0.0,0.0
72.0,2.0,36.0,69000.0,0.0,0.0
77.0,3.0,34.0,79000.0,0.0,0.0
114.0,4.0,33.0,154000.0,0.0,0.0
99.0,3.0,32.0,120000.0,0.0,0.0
64.0,2.0,40.0,55000.0,0.0,0.0
70.0,2.0,42.0,63000.0,0.0,0.0
114.0,4.0,35.0,153000.0,0.0,0.0
77.0,3.0,32.0,79000.0,0.0,0.0
103.0,3.0,38.0,128000.0,0.0,0.0
121.0,4.0,36.0,170000.0,0.0,0.0
94.0,3.0,36.0,109000.0,0.0,0.0
90.0,3.0,32.0,101000.0,0.0,0.0
90.0,3.0,34.0,102000.0,0.0,0.0
64.0,2.0,34.0,55000.0,0.0,0.0
115.0,4.0,33.0,155000.0,0.0,0.0
73.0,2.0,25.0,72000.0,0.0,0.0
77.0,2.0,30.0,77000.0,0.0,0.0
66.0,2.0,46.0,59000.0,0.0,0.0
81.0,3.0,32.0,86000.0,0.0,0.0
84.0,3.0,31.0,92000.0,0.0,0.0
111.0,4.0,33.0,147000.0,0.0,0.0
96.0,3.0,41.0,112000.0,0.0,0.0
84.0,3.0,26.0,93000.0,0.0,0.0
83.0,3.0,43.0,88000.0,0.0,0.0
94.0,3.0,31.0,110000.0,0.0,0.0
68.0,2.0,37.0,62000.0,0.0,0.0
100.0,3.0,46.0,120000.0,0.0,0.0
59.0,2.0,46.0,47000.0,0.0,0.0
82.0,3.0,32.0,88000.0,0.0,0.0
82.0,3.0,27.0,88000.0,0.0,0.0
82.0,3.0,43.0,85000.0,0.0,0.0
96.0,3.0,36.0,112000.0,0.0,0.0
90.0,3.0,29.0,102000.0,0.0,0.0
71.0,2.0,41.0,65000.0,0.0,0.0
85.0,3.0,30.0,91000.0,0.0,0.0
59.0,2.0,29.0,48000.0,0.0,0.0
44.0,2.0,37.0,28000.0,0.0,0.0
107.0,4.0,46.0,137000.0,0.0,0.0
56.0,2.0,47.0,43000.0,0.0,0.0
112.0,4.0,32.0,150000.0,0.0,0.0
126.0,4.0,30.0,185000.0,0.0,0.0
110.0,4.0,35.0,143000.0,0.0,0.0
86.0,3.0,52.0,92000.0,0.0,0.0
98.0,3.0,27.0,121000.0,0.0,0.0
102.0,3.0,25.0,127000.0,0.0,0.0
120.0,4.0,17.0,172000.0,0.0,0.0
68.0,2.0,43.0,61000.0,0.0,0.0
62.0,2.0,29.0,54000.0,0.0,0.0
75.0,3.0,36.0,74000.0,0.0,0.0
102.0,3.0,17.0,130000.0,0.0,0.0
78.0,3.0,42.0,77000.0,0.0,0.0
96.0,3.0,31.0,114000.0,0.0,0.0
84.0,3.0,41.0,89000.0,0.0,0.0
77.0,3.0,30.0,77000.0,0.0,0.0
90.0,3.0,39.0,101000.0,0.0,0.0
92.0,3.0,38.0,107000.0,0.0,0.0
105.0,3.0,25.0,134000.0,0.0,0.0
99.0,3.0,26.0,123000.0,0.0,0.0
104.0,3.0,30.0,130000.0,0.0,0.0
100.0,4.0,38.0,122000.0,0.0,0.0
64.0,2.0,30.0,56000.0,0.0,0.0
53.0,2.0,31.0,40000.0,0.0,0.0
86.0,3.0,49.0,92000.0,0.0,0.0
96.0,3.0,23.0,114000.0,0.0,0.0
93.0,3.0,28.0,110000.0,0.0,0.0
94.0,3.0,39.0,107000.0,0.0,0.0
97.0,3.0,33.0,116000.0,0.0,0.0
105.0,4.0,46.0,130000.0,0.0,0.0
129.0,4.0,24.0,193000.0,0.0,0.0
113.0,4.0,47.0,149000.0,0.0,0.0
97.0,3.0,23.0,119000.0,0.0,0.0
111.0,4.0,52.0,143000.0,0.0,0.0
85.0,3.0,34.0,92000.0,0.0,0.0
77.0,3.0,35.0,78000.0,0.0,0.0
90.0,3.0,26.0,103000.0,0.0,0.0
94.0,3.0,31.0,110000.0,0.0,0.0
67.0,2.0,28.0,61000.0,0.0,0.0
98.0,3.0,27.0,117000.0,0.0,0.0
71.0,3.0,26.0,69000.0,0.0,0.0
85.0,3.0,35.0,94000.0,0.0,0.0
85.0,3.0,23.0,94000.0,0.0,0.0
96.0,3.0,41.0,113000.0,0.0,0.0
73.0,2.0,35.0,69000.0,0.0,0.0
106.0,4.0,30.0,137000.0,0.0,0.0
92.0,3.0,32.0,107000.0,0.0,0.0
87.0,3.0,31.0,96000.0,0.0,0.0
111.0,4.0,34.0,149000.0,0.0,0.0
89.0,3.0,31.0,99000.0,0.0,0.0
116.0,4.0,26.0,161000.0,0.0,0.0
108.0,4.0,32.0,142000.0,0.0,0.0
120.0,4.0,18.0,172000.0,0.0,0.0
111.0,4.0,36.0,146000.0,0.0,0.0
83.0,3.0,34.0,89000.0,0.0,0.0
80.0,3.0,36.0,83000.0,0.0,0.0
100.0,4.0,34.0,125000.0,0.0,0.0
67.0,2.0,30.0,61000.0,0.0,0.0
117.0,4.0,25.0,163000.0,0.0,0.0
73.0,2.0,36.0,71000.0,0.0,0.0
85.0,3.0,32.0,91000.0,0.0,0.0
110.0,4.0,26.0,146000.0,0.0,0.0
91.0,3.0,27.0,104000.0,0.0,0.0
77.0,3.0,27.0,78000.0,0.0,0.0
93.0,3.0,44.0,104000.0,0.0,0.0
112.0,4.0,22.0,151000.0,0.0,0.0
112.0,4.0,30.0,148000.0,0.0,0.0
115.0,4.0,25.0,156000.0,0.0,0.0
109.0,4.0,18.0,145000.0,0.0,0.0
67.0,2.0,24.0,62000.0,0.0,0.0
107.0,4.0,36.0,136000.0,0.0,0.0
85.0,3.0,30.0,93000.0,0.0,0.0
96.0,3.0,22.0,116000.0,0.0,0.0
113.0,4.0,26.0,151000.0,0.0,0.0
107.0,4.0,25.0,141000.0,0.0,0.0
75.0,3.0,25.0,74000.0,0.0,0.0
72.0,3.0,24.0,71000.0,0.0,0.0
101.0,3.0,41.0,122000.0,0.0,0.0
74.0,3.0,30.0,73000.0,0.0,0.0
67.0,2.0,37.0,61000.0,0.0,0.0
97.0,3.0,38.0,115000.0,0.0,0.0
74.0,3.0,30.0,73000.0,0.0,0.0
79.0,3.0,28.0,82000.0,0.0,0.0
101.0,3.0,30.0,125000.0,0.0,0.0
85.0,3.0,28.0,91000.0,0.0,0.0
81.0,2.0,40.0,83000.0,0.0,0.0
113.0,4.0,28.0,152000.0,0.0,0.0
111.0,4.0,24.0,149000.0,0.0,0.0
96.0,3.0,25.0,114000.0,0.0,0.0
95.0,3.0,44.0,109000.0,0.0,0.0
101.0,3.0,13.0,128000.0,0.0,0.0
54.0,2.0,22.0,43000.0,0.0,0.0
78.0,3.0,36.0,79000.0,0.0,0.0
115.0,4.0,34.0,154000.0,0.0,0.0
73.0,2.0,38.0,70000.0,0.0,0.0
83.0,3.0,20.0,91000.0,0.0,0.0
85.0,3.0,45.0,90000.0,0.0,0.0
63.0,2.0,31.0,55000.0,0.0,0.0
77.0,2.0,21.0,78000.0,0.0,0.0
98.0,3.0,30.0,119000.0,0.0,0.0
102.0,3.0,16.0,130000.0,0.0,0.0
121.0,4.0,24.0,174000.0,0.0,0.0
93.0,3.0,26.0,109000.0,0.0,0.0
114.0,4.0,35.0,155000.0,0.0,0.0
79.0,3.0,37.0,82000.0,0.0,0.0
73.0,2.0,32.0,71000.0,0.0,0.0
97.0,3.0,31.0,116000.0,0.0,0.0
88.0,3.0,30.0,98000.0,0.0,0.0
82.0,3.0,33.0,86000.0,0.0,0.0
98.0,3.0,35.0,118000.0,0.0,0.0
105.0,4.0,28.0,134000.0,0.0,0.0
73.0,2.0,18.0,72000.0,0.0,0.0
83.0,3.0,34.0,89000.0,0.0,0.0
75.0,2.0,36.0,73000.0,0.0,0.0
135.0,5.0,31.0,209000.0,0.0,0.0
92.0,3.0,40.0,106000.0,0.0,0.0
82.0,3.0,29.0,87000.0,0.0,0.0
100.0,3.0,26.0,124000.0,0.0,0.0
66.0,2.0,27.0,61000.0,0.0,0.0
100.0,3.0,14.0,126000.0,0.0,0.0
80.0,3.0,27.0,84000.0,0.0,0.0
90.0,3.0,20.0,104000.0,0.0,0.0
88.0,3.0,43.0,97000.0,0.0,0.0
99.0,3.0,31.0,119000.0,0.0,0.0
91.0,3.0,34.0,101000.0,0.0,0.0
150.0,5.0,40.0,247000.0,0.0,0.0
93.0,3.0,31.0,109000.0,0.0,0.0
132.0,4.0,24.0,199000.0,0.0,0.0
72.0,2.0,31.0,67000.0,0.0,0.0
106.0,3.0,34.0,136000.0,0.0,0.0
110.0,4.0,43.0,141000.0,0.0,0.0
71.0,2.0,29.0,67000.0,0.0,0.0
108.0,4.0,35.0,141000.0,0.0,0.0
120.0,4.0,39.0,167000.0,0.0,0.0
101.0,4.0,40.0,124000.0,0.0,0.0
76.0,3.0,38.0,77000.0,0.0,0.0
97.0,3.0,37.0,116000.0,0.0,0.0
89.0,3.0,34.0,101000.0,0.0,0.0
96.0,3.0,46.0,113000.0,0.0,0.0
114.0,4.0,36.0,153000.0,0.0,0.0
106.0,3.0,30.0,135000.0,0.0,0.0
85.0,3.0,29.0,92000.0,0.0,0.0
93.0,3.0,37.0,106000.0,0.0,0.0
108.0,4.0,30.0,142000.0,0.0,0.0
108.0,3.0,33.0,141000.0,0.0,0.0
79.0,3.0,44.0,79000.0,0.0,0.0
89.0,3.0,43.0,98000.0,0.0,0.0
78.0,3.0,31.0,80000.0,0.0,0.0
94.0,3.0,21.0,113000.0,0.0,0.0
104.0,3.0,33.0,131000.0,0.0,0.0
85.0,3.0,27.0,92000.0,0.0,0.0
45.0,1.0,25.0,30000.0,0.0,0.0
83.0,3.0,17.0,91000.0,0.0,0.0
95.0,3.0,35.0,111000.0,0.0,0.0
93.0,3.0,24.0,109000.0,0.0,0.0
84.0,3.0,36.0,90000.0,0.0,0.0
131.0,4.0,27.0,195000.0,0.0,0.0
124.0,4.0,38.0,177000.0,0.0,0.0
94.0,3.0,41.0,110000.0,0.0,0.0
103.0,3.0,21.0,131000.0,0.0,0.0
88.0,3.0,37.0,97000.0,0.0,0.0
91.0,3.0,24.0,105000.0,0.0,0.0
129.0,4.0,20.0,194000.0,0.0,0.0
124.0,4.0,41.0,178000.0,0.0,0.0
87.0,3.0,23.0,96000.0,0.0,0.0
63.0,2.0,18.0,57000.0,0.0,0.0
103.0,3.0,27.0,131000.0,0.0,0.0
60.0,2.0,23.0,51000.0,0.0,0.0
77.0,2.0,36.0,77000.0,0.0,0.0
82.0,3.0,41.0,85000.0,0.0,0.0
105.0,3.0,32.0,133000.0,0.0,0.0
95.0,3.0,18.0,114000.0,0.0,0.0
88.0,3.0,27.0,99000.0,0.0,0.0
102.0,3.0,40.0,124000.0,0.0,0.0
65.0,2.0,28.0,57000.0,0.0,0.0
72.0,2.0,28.0,69000.0,0.0,0.0
91.0,3.0,42.0,100000.0,0.0,0.0
116.0,4.0,31.0,161000.0,0.0,0.0
126.0,4.0,41.0,179000.0,0.0,0.0
117.0,4.0,38.0,159000.0,0.0,0.0
121.0,4.0,35.0,168000.0,0.0,0.0
124.0,4.0,30.0,179000.0,0.0,0.0
121.0,4.0,29.0,171000.0,0.0,0.0
104.0,3.0,33.0,129000.0,0.0,0.0
97.0,3.0,25.0,119000.0,0.0,0.0
75.0,3.0,34.0,73000.0,0.0,0.0
86.0,3.0,37.0,92000.0,0.0,0.0
93.0,3.0,35.0,108000.0,0.0,0.0
102.0,4.0,33.0,129000.0,0.0,0.0
112.0,4.0,29.0,150000.0,0.0,0.0
73.0,2.0,44.0,69000.0,0.0,0.0
94.0,3.0,23.0,111000.0,0.0,0.0
90.0,3.0,27.0,102000.0,0.0,0.0
125.0,4.0,37.0,179000.0,0.0,0.0
108.0,4.0,40.0,139000.0,0.0,0.0
89.0,3.0,27.0,102000.0,0.0,0.0
49.0,2.0,37.0,36000.0,0.0,0.0
43.0,1.0,24.0,28000.0,0.0,0.0
100.0,3.0,36.0,123000.0,0.0,0.0
62.0,2.0,30.0,54000.0,0.0,0.0
95.0,3.0,38.0,109000.0,0.0,0.0
102.0,3.0,41.0,125000.0,0.0,0.0
93.0,3.0,24.0,109000.0,0.0,0.0
91.0,3.0,40.0,103000.0,0.0,0.0
80.0,3.0,43.0,82000.0,0.0,0.0
70.0,2.0,22.0,66000.0,0.0,0.0
56.0,2.0,40.0,43000.0,0.0,0.0
93.0,3.0,17.0,109000.0,0.0,0.0
95.0,3.0,27.0,113000.0,0.0,0.0
85.0,3.0,28.0,92000.0,0.0,0.0
92.0,3.0,45.0,105000.0,0.0,0.0
68.0,2.0,39.0,61000.0,0.0,0.0
105.0,3.0,16.0,137000.0,0.0,0.0
120.0,4.0,41.0,167000.0,0.0,0.0
87.0,3.0,19.0,97000.0,0.0,0.0
80.0,3.0,39.0,82000.0,0.0,0.0
111.0,4.0,40.0,145000.0,0.0,0.0
92.0,3.0,17.0,109000.0,0.0,0.0
121.0,4.0,18.0,174000.0,0.0,0.0
78.0,3.0,40.0,79000.0,0.0,0.0
79.0,3.0,26.0,83000.0,0.0,0.0
99.0,3.0,39.0,117000.0,0.0,0.0
87.0,3.0,31.0,96000.0,0.0,0.0
123.0,4.0,36.0,174000.0,0.0,0.0
65.0,2.0,37.0,57000.0,0.0,0.0
108.0,4.0,34.0,139000.0,0.0,0.0
126.0,4.0,33.0,183000.0,0.0,0.0
91.0,3.0,34.0,104000.0,0.0,0.0
81.0,3.0,36.0,85000.0,0.0,0.0
81.0,2.0,21.0,88000.0,0.0,0.0
89.0,3.0,25.0,103000.0,0.0,0.0
127.0,4.0,30.0,184000.0,0.0,0.0
109.0,4.0,36.0,142000.0,0.0,0.0
73.0,2.0,37.0,70000.0,0.0,0.0
77.0,2.0,26.0,79000.0,0.0,0.0
103.0,4.0,33.0,130000.0,0.0,0.0
74.0,2.0,38.0,71000.0,0.0,0.0
74.0,3.0,36.0,74000.0,0.0,0.0
68.0,2.0,25.0,63000.0,0.0,0.0
77.0,3.0,37.0,78000.0,0.0,0.0
94.0,3.0,30.0,109000.0,0.0,0.0
107.0,4.0,33.0,139000.0,0.0,0.0
94.0,3.0,23.0,114000.0,0.0,0.0
80.0,3.0,28.0,83000.0,0.0,0.0
51.0,2.0,37.0,37000.0,0.0,0.0
101.0,3.0,37.0,125000.0,0.0,0.0
96.0,3.0,46.0,111000.0,0.0,0.0
