Sup,nStanze,age,y_age,id,anno
63.0,3.0,27.0,188000.0,0.0,0.0
85.0,3.0,37.0,251000.0,0.0,0.0
67.0,3.0,36.0,200000.0,0.0,0.0
104.0,4.0,39.0,295000.0,0.0,0.0
104.0,4.0,27.0,295000.0,0.0,0.0
94.0,4.0,22.0,275000.0,0.0,0.0
92.0,4.0,35.0,269000.0,0.0,0.0
72.0,3.0,23.0,218000.0,0.0,0.0
120.0,5.0,41.0,322000.0,0.0,0.0
99.0,4.0,52.0,283000.0,0.0,0.0
67.0,3.0,34.0,202000.0,0.0,0.0
80.0,3.0,30.0,239000.0,0.0,0.0
92.0,4.0,46.0,268000.0,0.0,0.0
82.0,4.0,44.0,243000.0,0.0,0.0
74.0,3.0,37.0,221000.0,0.0,0.0
114.0,4.0,47.0,311000.0,0.0,0.0
117.0,5.0,31.0,319000.0,0.0,0.0
91.0,4.0,49.0,266000.0,0.0,0.0
124.0,5.0,37.0,327000.0,0.0,0.0
89.0,4.0,30.0,263000.0,0.0,0.0
113.0,5.0,30.0,311000.0,0.0,0.0
63.0,3.0,36.0,188000.0,0.0,0.0
46.0,2.0,41.0,123000.0,0.0,0.0
125.0,5.0,23.0,329000.0,0.0,0.0
118.0,5.0,36.0,320000.0,0.0,0.0
87.0,3.0,42.0,256000.0,0.0,0.0
49.0,2.0,44.0,135000.0,0.0,0.0
79.0,3.0,42.0,235000.0,0.0,0.0
91.0,4.0,33.0,267000.0,0.0,0.0
104.0,4.0,41.0,294000.0,0.0,0.0
86.0,4.0,24.0,256000.0,0.0,0.0
102.0,4.0,30.0,291000.0,0.0,0.0
83.0,3.0,47.0,244000.0,0.0,0.0
90.0,4.0,33.0,264000.0,0.0,0.0
109.0,4.0,24.0,305000.0,0.0,0.0
119.0,5.0,40.0,321000.0,0.0,0.0
101.0,4.0,42.0,287000.0,0.0,0.0
99.0,4.0,30.0,285000.0,0.0,0.0
82.0,3.0,49.0,242000.0,0.0,0.0
127.0,5.0,34.0,332000.0,0.0,0.0
94.0,4.0,29.0,274000.0,0.0,0.0
64.0,3.0,30.0,191000.0,0.0,0.0
91.0,4.0,36.0,268000.0,0.0,0.0
102.0,4.0,42.0,289000.0,0.0,0.0
89.0,4.0,29.0,262000.0,0.0,0.0
99.0,4.0,39.0,284000.0,0.0,0.0
89.0,3.0,29.0,261000.0,0.0,0.0
75.0,3.0,37.0,224000.0,0.0,0.0
89.0,4.0,43.0,261000.0,0.0,0.0
93.0,4.0,29.0,272000.0,0.0,0.0
108.0,4.0,33.0,302000.0,0.0,0.0
75.0,3.0,43.0,224000.0,0.0,0.0
72.0,3.0,43.0,214000.0,0.0,0.0
103.0,4.0,29.0,293000.0,0.0,0.0
101.0,4.0,57.0,287000.0,0.0,0.0
75.0,3.0,37.0,225000.0,0.0,0.0
103.0,4.0,30.0,293000.0,0.0,0.0
103.0,4.0,29.0,293000.0,0.0,0.0
95.0,4.0,34.0,276000.0,0.0,0.0
106.0,4.0,32.0,299000.0,0.0,0.0
106.0,4.0,32.0,298000.0,0.0,0.0
114.0,5.0,39.0,313000.0,0.0,0.0
49.0,2.0,47.0,132000.0,0.0,0.0
93.0,4.0,37.0,272000.0,0.0,0.0
110.0,4.0,50.0,304000.0,0.0,0.0
115.0,5.0,44.0,313000.0,0.0,0.0
97.0,4.0,36.0,280000.0,0.0,0.0
97.0,4.0,30.0,281000.0,0.0,0.0
69.0,3.0,36.0,207000.0,0.0,0.0
75.0,3.0,41.0,223000.0,0.0,0.0
120.0,5.0,27.0,323000.0,0.0,0.0
102.0,4.0,43.0,290000.0,0.0,0.0
60.0,2.0,37.0,177000.0,0.0,0.0
106.0,4.0,49.0,296000.0,0.0,0.0
104.0,4.0,37.0,294000.0,0.0,0.0
102.0,4.0,46.0,289000.0,0.0,0.0
96.0,4.0,48.0,277000.0,0.0,0.0
50.0,2.0,29.0,140000.0,0.0,0.0
62.0,3.0,43.0,180000.0,0.0,0.0
86.0,3.0,38.0,254000.0,0.0,0.0
114.0,5.0,30.0,313000.0,0.0,0.0
103.0,4.0,38.0,292000.0,0.0,0.0
74.0,3.0,19.0,222000.0,0.0,0.0
79.0,3.0,24.0,237000.0,0.0,0.0
81.0,3.0,33.0,241000.0,0.0,0.0
102.0,4.0,45.0,289000.0,0.0,0.0
67.0,3.0,19.0,202000.0,0.0,0.0
82.0,3.0,21.0,245000.0,0.0,0.0
121.0,5.0,31.0,324000.0,0.0,0.0
126.0,5.0,38.0,331000.0,0.0,0.0
86.0,3.0,61.0,251000.0,0.0,0.0
56.0,2.0,34.0,164000.0,0.0,0.0
73.0,3.0,40.0,217000.0,0.0,0.0
95.0,4.0,35.0,276000.0,0.0,0.0
90.0,4.0,45.0,263000.0,0.0,0.0
57.0,2.0,38.0,164000.0,0.0,0.0
99.0,4.0,18.0,286000.0,0.0,0.0
88.0,4.0,46.0,259000.0,0.0,0.0
103.0,4.0,40.0,292000.0,0.0,0.0
97.0,4.0,45.0,279000.0,0.0,0.0
67.0,3.0,49.0,198000.0,0.0,0.0
111.0,4.0,60.0,305000.0,0.0,0.0
83.0,3.0,32.0,247000.0,0.0,0.0
95.0,4.0,31.0,276000.0,0.0,0.0
100.0,4.0,43.0,286000.0,0.0,0.0
97.0,4.0,45.0,279000.0,0.0,0.0
95.0,4.0,27.0,277000.0,0.0,0.0
109.0,4.0,53.0,301000.0,0.0,0.0
105.0,4.0,24.0,298000.0,0.0,0.0
83.0,3.0,25.0,248000.0,0.0,0.0
72.0,3.0,53.0,212000.0,0.0,0.0
98.0,4.0,49.0,280000.0,0.0,0.0
71.0,3.0,46.0,210000.0,0.0,0.0
99.0,4.0,30.0,284000.0,0.0,0.0
67.0,3.0,26.0,201000.0,0.0,0.0
104.0,4.0,32.0,295000.0,0.0,0.0
84.0,3.0,42.0,248000.0,0.0,0.0
78.0,3.0,41.0,232000.0,0.0,0.0
91.0,4.0,43.0,266000.0,0.0,0.0
98.0,4.0,21.0,285000.0,0.0,0.0
75.0,3.0,52.0,222000.0,0.0,0.0
66.0,3.0,39.0,196000.0,0.0,0.0
107.0,4.0,30.0,301000.0,0.0,0.0
87.0,3.0,50.0,255000.0,0.0,0.0
94.0,4.0,51.0,273000.0,0.0,0.0
83.0,3.0,21.0,247000.0,0.0,0.0
91.0,4.0,54.0,265000.0,0.0,0.0
68.0,3.0,50.0,199000.0,0.0,0.0
105.0,4.0,27.0,297000.0,0.0,0.0
78.0,3.0,32.0,233000.0,0.0,0.0
94.0,4.0,39.0,273000.0,0.0,0.0
101.0,4.0,54.0,285000.0,0.0,0.0
96.0,4.0,31.0,278000.0,0.0,0.0
82.0,3.0,38.0,244000.0,0.0,0.0
80.0,3.0,35.0,239000.0,0.0,0.0
96.0,4.0,38.0,277000.0,0.0,0.0
104.0,4.0,43.0,294000.0,0.0,0.0
71.0,3.0,40.0,212000.0,0.0,0.0
97.0,4.0,33.0,280000.0,0.0,0.0
92.0,4.0,30.0,270000.0,0.0,0.0
85.0,3.0,40.0,251000.0,0.0,0.0
67.0,3.0,40.0,199000.0,0.0,0.0
42.0,2.0,29.0,111000.0,0.0,0.0
95.0,4.0,32.0,275000.0,0.0,0.0
109.0,4.0,46.0,303000.0,0.0,0.0
84.0,3.0,23.0,250000.0,0.0,0.0
73.0,3.0,42.0,217000.0,0.0,0.0
87.0,4.0,50.0,256000.0,0.0,0.0
75.0,3.0,24.0,226000.0,0.0,0.0
109.0,4.0,45.0,303000.0,0.0,0.0
94.0,4.0,44.0,273000.0,0.0,0.0
106.0,4.0,32.0,298000.0,0.0,0.0
95.0,4.0,35.0,277000.0,0.0,0.0
100.0,4.0,24.0,288000.0,0.0,0.0
80.0,3.0,37.0,239000.0,0.0,0.0
81.0,3.0,48.0,240000.0,0.0,0.0
126.0,5.0,22.0,332000.0,0.0,0.0
100.0,4.0,25.0,287000.0,0.0,0.0
91.0,4.0,36.0,267000.0,0.0,0.0
50.0,2.0,27.0,140000.0,0.0,0.0
110.0,4.0,52.0,305000.0,0.0,0.0
99.0,4.0,37.0,284000.0,0.0,0.0
78.0,3.0,37.0,233000.0,0.0,0.0
95.0,4.0,42.0,276000.0,0.0,0.0
86.0,3.0,34.0,254000.0,0.0,0.0
102.0,4.0,30.0,292000.0,0.0,0.0
89.0,4.0,30.0,263000.0,0.0,0.0
72.0,3.0,42.0,215000.0,0.0,0.0
75.0,3.0,18.0,228000.0,0.0,0.0
100.0,4.0,59.0,284000.0,0.0,0.0
82.0,3.0,29.0,245000.0,0.0,0.0
65.0,3.0,33.0,194000.0,0.0,0.0
80.0,3.0,38.0,238000.0,0.0,0.0
87.0,3.0,36.0,257000.0,0.0,0.0
48.0,2.0,34.0,132000.0,0.0,0.0
106.0,4.0,43.0,298000.0,0.0,0.0
80.0,3.0,53.0,235000.0,0.0,0.0
81.0,3.0,34.0,241000.0,0.0,0.0
108.0,4.0,38.0,302000.0,0.0,0.0
80.0,3.0,28.0,240000.0,0.0,0.0
58.0,2.0,31.0,170000.0,0.0,0.0
57.0,2.0,42.0,163000.0,0.0,0.0
83.0,3.0,29.0,248000.0,0.0,0.0
87.0,4.0,35.0,258000.0,0.0,0.0
99.0,4.0,31.0,285000.0,0.0,0.0
61.0,2.0,31.0,181000.0,0.0,0.0
104.0,4.0,31.0,295000.0,0.0,0.0
75.0,3.0,41.0,223000.0,0.0,0.0
118.0,5.0,41.0,319000.0,0.0,0.0
100.0,4.0,34.0,287000.0,0.0,0.0
130.0,5.0,41.0,335000.0,0.0,0.0
99.0,4.0,36.0,284000.0,0.0,0.0
64.0,3.0,34.0,191000.0,0.0,0.0
89.0,4.0,44.0,260000.0,0.0,0.0
95.0,4.0,42.0,275000.0,0.0,0.0
73.0,3.0,51.0,217000.0,0.0,0.0
132.0,5.0,37.0,338000.0,0.0,0.0
98.0,4.0,30.0,283000.0,0.0,0.0
122.0,5.0,27.0,326000.0,0.0,0.0
79.0,3.0,42.0,236000.0,0.0,0.0
105.0,4.0,31.0,297000.0,0.0,0.0
78.0,3.0,28.0,235000.0,0.0,0.0
70.0,3.0,53.0,207000.0,0.0,0.0
126.0,5.0,37.0,330000.0,0.0,0.0
93.0,4.0,48.0,269000.0,0.0,0.0
97.0,4.0,37.0,281000.0,0.0,0.0
75.0,3.0,40.0,225000.0,0.0,0.0
88.0,4.0,32.0,261000.0,0.0,0.0
101.0,4.0,33.0,289000.0,0.0,0.0
46.0,2.0,39.0,124000.0,0.0,0.0
100.0,4.0,45.0,285000.0,0.0,0.0
64.0,3.0,22.0,193000.0,0.0,0.0
69.0,3.0,53.0,204000.0,0.0,0.0
81.0,3.0,44.0,239000.0,0.0,0.0
113.0,4.0,45.0,310000.0,0.0,0.0
71.0,3.0,25.0,214000.0,0.0,0.0
105.0,4.0,50.0,295000.0,0.0,0.0
48.0,2.0,42.0,132000.0,0.0,0.0
74.0,3.0,38.0,221000.0,0.0,0.0
101.0,4.0,30.0,289000.0,0.0,0.0
80.0,3.0,53.0,236000.0,0.0,0.0
95.0,4.0,39.0,275000.0,0.0,0.0
79.0,3.0,46.0,233000.0,0.0,0.0
82.0,3.0,49.0,242000.0,0.0,0.0
73.0,3.0,47.0,218000.0,0.0,0.0
82.0,3.0,32.0,244000.0,0.0,0.0
104.0,4.0,53.0,294000.0,0.0,0.0
103.0,4.0,48.0,291000.0,0.0,0.0
92.0,3.0,69.0,265000.0,0.0,0.0
116.0,5.0,31.0,316000.0,0.0,0.0
110.0,4.0,39.0,305000.0,0.0,0.0
114.0,4.0,32.0,313000.0,0.0,0.0
103.0,4.0,31.0,293000.0,0.0,0.0
92.0,4.0,26.0,270000.0,0.0,0.0
131.0,5.0,39.0,337000.0,0.0,0.0
112.0,5.0,35.0,309000.0,0.0,0.0
99.0,4.0,45.0,284000.0,0.0,0.0
75.0,3.0,22.0,226000.0,0.0,0.0
92.0,4.0,28.0,270000.0,0.0,0.0
94.0,4.0,49.0,271000.0,0.0,0.0
125.0,5.0,40.0,329000.0,0.0,0.0
91.0,4.0,38.0,266000.0,0.0,0.0
83.0,3.0,38.0,246000.0,0.0,0.0
89.0,4.0,31.0,263000.0,0.0,0.0
89.0,4.0,38.0,262000.0,0.0,0.0
92.0,4.0,31.0,270000.0,0.0,0.0
98.0,4.0,45.0,282000.0,0.0,0.0
56.0,2.0,20.0,164000.0,0.0,0.0
101.0,4.0,35.0,289000.0,0.0,0.0
56.0,2.0,35.0,162000.0,0.0,0.0
48.0,2.0,38.0,132000.0,0.0,0.0
79.0,3.0,45.0,234000.0,0.0,0.0
90.0,4.0,28.0,266000.0,0.0,0.0
92.0,4.0,47.0,268000.0,0.0,0.0
124.0,5.0,35.0,328000.0,0.0,0.0
99.0,4.0,31.0,284000.0,0.0,0.0
115.0,5.0,35.0,314000.0,0.0,0.0
85.0,3.0,30.0,253000.0,0.0,0.0
104.0,4.0,24.0,296000.0,0.0,0.0
85.0,3.0,38.0,251000.0,0.0,0.0
104.0,4.0,44.0,294000.0,0.0,0.0
88.0,4.0,40.0,260000.0,0.0,0.0
65.0,2.0,43.0,191000.0,0.0,0.0
74.0,3.0,39.0,220000.0,0.0,0.0
116.0,5.0,47.0,315000.0,0.0,0.0
118.0,5.0,44.0,318000.0,0.0,0.0
82.0,3.0,57.0,241000.0,0.0,0.0
43.0,2.0,37.0,113000.0,0.0,0.0
96.0,4.0,27.0,279000.0,0.0,0.0
79.0,3.0,37.0,236000.0,0.0,0.0
93.0,4.0,32.0,272000.0,0.0,0.0
82.0,3.0,50.0,242000.0,0.0,0.0
85.0,4.0,47.0,251000.0,0.0,0.0
85.0,3.0,42.0,251000.0,0.0,0.0
90.0,4.0,53.0,262000.0,0.0,0.0
113.0,4.0,38.0,311000.0,0.0,0.0
68.0,3.0,42.0,202000.0,0.0,0.0
98.0,4.0,48.0,282000.0,0.0,0.0
101.0,4.0,43.0,288000.0,0.0,0.0
117.0,5.0,28.0,318000.0,0.0,0.0
109.0,4.0,29.0,305000.0,0.0,0.0
106.0,4.0,46.0,297000.0,0.0,0.0
108.0,4.0,35.0,302000.0,0.0,0.0
95.0,4.0,37.0,276000.0,0.0,0.0
90.0,4.0,43.0,263000.0,0.0,0.0
118.0,5.0,41.0,319000.0,0.0,0.0
79.0,3.0,40.0,236000.0,0.0,0.0
59.0,2.0,30.0,174000.0,0.0,0.0
103.0,4.0,31.0,293000.0,0.0,0.0
86.0,3.0,28.0,255000.0,0.0,0.0
60.0,2.0,31.0,176000.0,0.0,0.0
113.0,5.0,31.0,311000.0,0.0,0.0
108.0,4.0,35.0,303000.0,0.0,0.0
86.0,3.0,42.0,253000.0,0.0,0.0
115.0,5.0,41.0,314000.0,0.0,0.0
57.0,2.0,42.0,165000.0,0.0,0.0
109.0,4.0,14.0,307000.0,0.0,0.0
103.0,4.0,32.0,294000.0,0.0,0.0
71.0,3.0,59.0,210000.0,0.0,0.0
95.0,4.0,28.0,277000.0,0.0,0.0
90.0,4.0,31.0,264000.0,0.0,0.0
117.0,5.0,28.0,318000.0,0.0,0.0
94.0,4.0,38.0,273000.0,0.0,0.0
110.0,4.0,40.0,305000.0,0.0,0.0
76.0,3.0,41.0,228000.0,0.0,0.0
74.0,3.0,49.0,220000.0,0.0,0.0
80.0,3.0,36.0,237000.0,0.0,0.0
104.0,4.0,34.0,294000.0,0.0,0.0
54.0,2.0,35.0,155000.0,0.0,0.0
72.0,3.0,33.0,215000.0,0.0,0.0
64.0,2.0,49.0,187000.0,0.0,0.0
90.0,4.0,26.0,266000.0,0.0,0.0
106.0,4.0,26.0,299000.0,0.0,0.0
104.0,4.0,50.0,293000.0,0.0,0.0
60.0,2.0,28.0,177000.0,0.0,0.0
73.0,3.0,32.0,219000.0,0.0,0.0
103.0,4.0,51.0,291000.0,0.0,0.0
108.0,4.0,35.0,302000.0,0.0,0.0
83.0,3.0,31.0,247000.0,0.0,0.0
96.0,4.0,53.0,275000.0,0.0,0.0
79.0,3.0,33.0,236000.0,0.0,0.0
124.0,5.0,34.0,328000.0,0.0,0.0
114.0,5.0,43.0,313000.0,0.0,0.0
95.0,4.0,33.0,277000.0,0.0,0.0
97.0,4.0,47.0,279000.0,0.0,0.0
81.0,3.0,38.0,241000.0,0.0,0.0
111.0,4.0,21.0,308000.0,0.0,0.0
89.0,4.0,39.0,262000.0,0.0,0.0
96.0,4.0,23.0,280000.0,0.0,0.0
74.0,3.0,41.0,222000.0,0.0,0.0
92.0,4.0,43.0,269000.0,0.0,0.0
94.0,4.0,45.0,272000.0,0.0,0.0
138.0,5.0,33.0,345000.0,0.0,0.0
68.0,3.0,31.0,204000.0,0.0,0.0
98.0,4.0,42.0,280000.0,0.0,0.0
98.0,4.0,39.0,282000.0,0.0,0.0
74.0,3.0,42.0,221000.0,0.0,0.0
48.0,2.0,35.0,134000.0,0.0,0.0
112.0,4.0,36.0,309000.0,0.0,0.0
51.0,2.0,39.0,141000.0,0.0,0.0
85.0,3.0,51.0,249000.0,0.0,0.0
93.0,4.0,30.0,272000.0,0.0,0.0
79.0,3.0,39.0,234000.0,0.0,0.0
84.0,3.0,49.0,247000.0,0.0,0.0
96.0,4.0,43.0,277000.0,0.0,0.0
73.0,3.0,66.0,213000.0,0.0,0.0
91.0,4.0,37.0,266000.0,0.0,0.0
100.0,4.0,26.0,288000.0,0.0,0.0
102.0,4.0,39.0,290000.0,0.0,0.0
99.0,4.0,35.0,285000.0,0.0,0.0
78.0,3.0,32.0,233000.0,0.0,0.0
96.0,4.0,45.0,279000.0,0.0,0.0
51.0,2.0,44.0,142000.0,0.0,0.0
96.0,4.0,32.0,279000.0,0.0,0.0
83.0,4.0,43.0,246000.0,0.0,0.0
72.0,3.0,41.0,216000.0,0.0,0.0
106.0,4.0,33.0,298000.0,0.0,0.0
85.0,3.0,30.0,253000.0,0.0,0.0
84.0,3.0,41.0,248000.0,0.0,0.0
77.0,3.0,37.0,229000.0,0.0,0.0
63.0,3.0,39.0,186000.0,0.0,0.0
91.0,4.0,33.0,267000.0,0.0,0.0
97.0,4.0,26.0,282000.0,0.0,0.0
94.0,4.0,41.0,272000.0,0.0,0.0
98.0,4.0,21.0,284000.0,0.0,0.0
96.0,4.0,24.0,279000.0,0.0,0.0
68.0,3.0,43.0,201000.0,0.0,0.0
75.0,3.0,52.0,223000.0,0.0,0.0
76.0,3.0,43.0,227000.0,0.0,0.0
63.0,2.0,35.0,185000.0,0.0,0.0
102.0,4.0,28.0,291000.0,0.0,0.0
92.0,4.0,40.0,269000.0,0.0,0.0
81.0,3.0,47.0,240000.0,0.0,0.0
80.0,3.0,38.0,238000.0,0.0,0.0
119.0,5.0,52.0,319000.0,0.0,0.0
74.0,3.0,46.0,218000.0,0.0,0.0
122.0,5.0,41.0,324000.0,0.0,0.0
101.0,4.0,42.0,287000.0,0.0,0.0
127.0,5.0,53.0,332000.0,0.0,0.0
110.0,4.0,26.0,307000.0,0.0,0.0
112.0,4.0,51.0,307000.0,0.0,0.0
84.0,3.0,28.0,251000.0,0.0,0.0
65.0,3.0,33.0,194000.0,0.0,0.0
50.0,2.0,48.0,139000.0,0.0,0.0
75.0,3.0,35.0,224000.0,0.0,0.0
84.0,3.0,24.0,251000.0,0.0,0.0
78.0,3.0,26.0,235000.0,0.0,0.0
78.0,3.0,42.0,233000.0,0.0,0.0
72.0,3.0,48.0,215000.0,0.0,0.0
76.0,3.0,31.0,228000.0,0.0,0.0
101.0,4.0,45.0,287000.0,0.0,0.0
79.0,3.0,16.0,238000.0,0.0,0.0
66.0,2.0,34.0,197000.0,0.0,0.0
95.0,4.0,25.0,276000.0,0.0,0.0
107.0,4.0,20.0,302000.0,0.0,0.0
69.0,3.0,44.0,205000.0,0.0,0.0
78.0,3.0,28.0,234000.0,0.0,0.0
93.0,4.0,28.0,273000.0,0.0,0.0
98.0,4.0,37.0,282000.0,0.0,0.0
103.0,4.0,55.0,291000.0,0.0,0.0
45.0,2.0,24.0,122000.0,0.0,0.0
68.0,3.0,12.0,207000.0,0.0,0.0
79.0,3.0,31.0,236000.0,0.0,0.0
99.0,4.0,38.0,285000.0,0.0,0.0
87.0,3.0,44.0,256000.0,0.0,0.0
76.0,3.0,34.0,228000.0,0.0,0.0
96.0,4.0,38.0,278000.0,0.0,0.0
85.0,3.0,26.0,252000.0,0.0,0.0
91.0,4.0,53.0,266000.0,0.0,0.0
86.0,4.0,37.0,255000.0,0.0,0.0
86.0,4.0,31.0,256000.0,0.0,0.0
69.0,3.0,29.0,208000.0,0.0,0.0
93.0,4.0,31.0,272000.0,0.0,0.0
89.0,3.0,25.0,262000.0,0.0,0.0
95.0,4.0,27.0,278000.0,0.0,0.0
105.0,4.0,45.0,296000.0,0.0,0.0
92.0,4.0,43.0,268000.0,0.0,0.0
115.0,5.0,40.0,315000.0,0.0,0.0
106.0,4.0,33.0,299000.0,0.0,0.0
115.0,5.0,33.0,315000.0,0.0,0.0
127.0,5.0,54.0,330000.0,0.0,0.0
89.0,4.0,21.0,264000.0,0.0,0.0
92.0,4.0,40.0,268000.0,0.0,0.0
57.0,2.0,41.0,164000.0,0.0,0.0
100.0,4.0,28.0,288000.0,0.0,0.0
79.0,3.0,37.0,236000.0,0.0,0.0
140.0,6.0,55.0,346000.0,0.0,0.0
113.0,4.0,33.0,311000.0,0.0,0.0
106.0,4.0,37.0,297000.0,0.0,0.0
114.0,5.0,48.0,312000.0,0.0,0.0
142.0,6.0,35.0,349000.0,0.0,0.0
77.0,3.0,39.0,230000.0,0.0,0.0
90.0,4.0,48.0,262000.0,0.0,0.0
86.0,4.0,51.0,252000.0,0.0,0.0
72.0,3.0,44.0,214000.0,0.0,0.0
73.0,3.0,33.0,218000.0,0.0,0.0
114.0,5.0,43.0,312000.0,0.0,0.0
98.0,4.0,59.0,280000.0,0.0,0.0
121.0,5.0,37.0,323000.0,0.0,0.0
81.0,3.0,50.0,240000.0,0.0,0.0
92.0,4.0,36.0,270000.0,0.0,0.0
108.0,5.0,42.0,302000.0,0.0,0.0
87.0,3.0,32.0,257000.0,0.0,0.0
79.0,3.0,26.0,237000.0,0.0,0.0
96.0,4.0,21.0,280000.0,0.0,0.0
65.0,2.0,36.0,194000.0,0.0,0.0
110.0,5.0,43.0,305000.0,0.0,0.0
97.0,4.0,36.0,280000.0,0.0,0.0
152.0,6.0,33.0,359000.0,0.0,0.0
52.0,2.0,42.0,145000.0,0.0,0.0
67.0,3.0,41.0,200000.0,0.0,0.0
67.0,3.0,46.0,199000.0,0.0,0.0
97.0,4.0,32.0,281000.0,0.0,0.0
72.0,3.0,52.0,212000.0,0.0,0.0
124.0,5.0,34.0,328000.0,0.0,0.0
103.0,4.0,46.0,291000.0,0.0,0.0
60.0,2.0,37.0,176000.0,0.0,0.0
91.0,4.0,25.0,269000.0,0.0,0.0
122.0,5.0,49.0,324000.0,0.0,0.0
63.0,2.0,35.0,186000.0,0.0,0.0
115.0,4.0,33.0,314000.0,0.0,0.0
112.0,4.0,17.0,311000.0,0.0,0.0
100.0,4.0,34.0,287000.0,0.0,0.0
96.0,4.0,53.0,276000.0,0.0,0.0
84.0,3.0,42.0,248000.0,0.0,0.0
89.0,4.0,32.0,263000.0,0.0,0.0
133.0,5.0,42.0,339000.0,0.0,0.0
106.0,4.0,43.0,297000.0,0.0,0.0
100.0,4.0,34.0,286000.0,0.0,0.0
96.0,4.0,55.0,276000.0,0.0,0.0
73.0,3.0,37.0,217000.0,0.0,0.0
97.0,4.0,27.0,281000.0,0.0,0.0
80.0,3.0,27.0,240000.0,0.0,0.0
79.0,3.0,40.0,235000.0,0.0,0.0
96.0,4.0,44.0,277000.0,0.0,0.0
90.0,4.0,59.0,263000.0,0.0,0.0
67.0,3.0,42.0,199000.0,0.0,0.0
91.0,4.0,29.0,268000.0,0.0,0.0
50.0,2.0,31.0,142000.0,0.0,0.0
121.0,5.0,50.0,323000.0,0.0,0.0
92.0,4.0,27.0,270000.0,0.0,0.0
96.0,4.0,33.0,279000.0,0.0,0.0
85.0,3.0,44.0,251000.0,0.0,0.0
73.0,3.0,43.0,218000.0,0.0,0.0
52.0,2.0,33.0,149000.0,0.0,0.0
67.0,3.0,39.0,200000.0,0.0,0.0
95.0,4.0,33.0,276000.0,0.0,0.0
78.0,3.0,44.0,231000.0,0.0,0.0
83.0,3.0,43.0,246000.0,0.0,0.0
106.0,4.0,46.0,297000.0,0.0,0.0
100.0,4.0,33.0,285000.0,0.0,0.0
94.0,4.0,36.0,274000.0,0.0,0.0
89.0,4.0,35.0,262000.0,0.0,0.0
131.0,5.0,39.0,337000.0,0.0,0.0
84.0,3.0,32.0,250000.0,0.0,0.0
84.0,3.0,51.0,247000.0,0.0,0.0
85.0,4.0,31.0,253000.0,0.0,0.0
112.0,4.0,13.0,311000.0,0.0,0.0
89.0,4.0,39.0,261000.0,0.0,0.0
108.0,4.0,39.0,301000.0,0.0,0.0
99.0,4.0,53.0,283000.0,0.0,0.0
92.0,4.0,20.0,271000.0,0.0,0.0
94.0,4.0,37.0,274000.0,0.0,0.0
70.0,3.0,30.0,211000.0,0.0,0.0
66.0,3.0,33.0,199000.0,0.0,0.0
71.0,3.0,39.0,211000.0,0.0,0.0
113.0,5.0,42.0,311000.0,0.0,0.0
126.0,5.0,48.0,330000.0,0.0,0.0
108.0,4.0,33.0,302000.0,0.0,0.0
81.0,3.0,48.0,239000.0,0.0,0.0
89.0,4.0,41.0,262000.0,0.0,0.0
132.0,5.0,35.0,338000.0,0.0,0.0
70.0,3.0,39.0,209000.0,0.0,0.0
79.0,3.0,48.0,234000.0,0.0,0.0
112.0,4.0,42.0,308000.0,0.0,0.0
101.0,4.0,24.0,289000.0,0.0,0.0
74.0,3.0,54.0,220000.0,0.0,0.0
54.0,2.0,34.0,157000.0,0.0,0.0
95.0,4.0,37.0,276000.0,0.0,0.0
82.0,3.0,41.0,243000.0,0.0,0.0
98.0,4.0,20.0,284000.0,0.0,0.0
104.0,4.0,34.0,294000.0,0.0,0.0
83.0,3.0,34.0,247000.0,0.0,0.0
115.0,5.0,25.0,316000.0,0.0,0.0
95.0,4.0,37.0,275000.0,0.0,0.0
93.0,4.0,33.0,272000.0,0.0,0.0
83.0,3.0,55.0,243000.0,0.0,0.0
79.0,3.0,59.0,232000.0,0.0,0.0
96.0,4.0,27.0,279000.0,0.0,0.0
76.0,3.0,41.0,226000.0,0.0,0.0
92.0,4.0,41.0,269000.0,0.0,0.0
87.0,4.0,34.0,257000.0,0.0,0.0
73.0,3.0,30.0,219000.0,0.0,0.0
112.0,4.0,32.0,309000.0,0.0,0.0
81.0,3.0,48.0,240000.0,0.0,0.0
91.0,4.0,37.0,267000.0,0.0,0.0
67.0,3.0,29.0,202000.0,0.0,0.0
76.0,3.0,56.0,225000.0,0.0,0.0
78.0,3.0,47.0,232000.0,0.0,0.0
74.0,3.0,29.0,222000.0,0.0,0.0
102.0,4.0,38.0,290000.0,0.0,0.0
108.0,4.0,31.0,302000.0,0.0,0.0
72.0,3.0,53.0,213000.0,0.0,0.0
68.0,3.0,48.0,202000.0,0.0,0.0
93.0,4.0,36.0,272000.0,0.0,0.0
97.0,4.0,29.0,281000.0,0.0,0.0
75.0,3.0,43.0,223000.0,0.0,0.0
113.0,5.0,40.0,310000.0,0.0,0.0
70.0,3.0,27.0,211000.0,0.0,0.0
108.0,4.0,49.0,301000.0,0.0,0.0
84.0,3.0,36.0,249000.0,0.0,0.0
78.0,3.0,47.0,232000.0,0.0,0.0
124.0,5.0,23.0,329000.0,0.0,0.0
62.0,3.0,46.0,183000.0,0.0,0.0
95.0,4.0,32.0,277000.0,0.0,0.0
106.0,4.0,33.0,299000.0,0.0,0.0
95.0,4.0,52.0,274000.0,0.0,0.0
98.0,4.0,36.0,283000.0,0.0,0.0
93.0,4.0,38.0,271000.0,0.0,0.0
