id,Sup,age,nStanze,y_age,anno
2721,146.0,8,4.0,254000.0,2016
2722,130.0,45,4.0,116000.0,1979
2723,90.0,37,3.0,100000.0,1987
2724,130.0,10,4.0,222000.0,2014
2725,124.0,37,3.0,134000.0,1987
2726,123.0,63,3.0,55000.0,1961
2727,143.0,53,4.0,98000.0,1971
2728,93.0,4,3.0,180000.0,2020
2729,100.0,42,3.0,93000.0,1982
2730,141.0,73,4.0,28000.0,1951
2731,119.0,58,3.0,67000.0,1966
2732,101.0,63,3.0,47000.0,1961
2733,113.0,37,3.0,123000.0,1987
2734,120.0,39,3.0,115000.0,1985
2735,135.0,67,4.0,46000.0,1957
2736,106.0,3,3.0,196000.0,2021
2737,86.0,44,2.0,82000.0,1980
2738,102.0,48,3.0,85000.0,1976
2739,133.0,74,4.0,23000.0,1950
2740,148.0,4,4.0,276000.0,2020
2741,131.0,36,4.0,139000.0,1988
2742,126.0,15,4.0,193000.0,2009
2743,127.0,36,4.0,139000.0,1988
2744,120.0,6,3.0,218000.0,2018
2745,132.0,7,4.0,246000.0,2017
2746,128.0,30,4.0,158000.0,1994
2747,165.0,11,5.0,268000.0,2013
2748,177.0,54,5.0,112000.0,1970
2749,129.0,33,4.0,145000.0,1991
2750,134.0,24,4.0,183000.0,2000
2751,146.0,30,4.0,178000.0,1994
2752,135.0,44,4.0,117000.0,1980
2753,132.0,32,4.0,158000.0,1992
2754,119.0,70,3.0,31000.0,1954
2755,91.0,3,3.0,175000.0,2021
2756,116.0,16,3.0,183000.0,2008
2757,131.0,17,4.0,201000.0,2007
2758,110.0,47,3.0,95000.0,1977
2759,109.0,9,3.0,184000.0,2015
2760,110.0,30,3.0,136000.0,1994
2761,136.0,19,4.0,198000.0,2005
2762,136.0,23,4.0,189000.0,2001
2763,113.0,45,3.0,101000.0,1979
2764,124.0,47,3.0,99000.0,1977
2765,117.0,9,3.0,208000.0,2015
2766,97.0,38,3.0,104000.0,1986
2767,125.0,3,3.0,231000.0,2021
2768,93.0,17,3.0,149000.0,2007
2769,128.0,73,4.0,26000.0,1951
2770,122.0,49,3.0,97000.0,1975
2771,142.0,36,4.0,148000.0,1988
2772,98.0,38,3.0,108000.0,1986
2773,122.0,3,3.0,232000.0,2021
2774,100.0,14,3.0,158000.0,2010
2775,86.0,57,2.0,55000.0,1967
2776,104.0,73,3.0,21000.0,1951
2777,114.0,36,3.0,126000.0,1988
2778,106.0,48,3.0,87000.0,1976
2779,131.0,60,4.0,67000.0,1964
2780,107.0,29,3.0,134000.0,1995
2781,163.0,67,5.0,53000.0,1957
2782,153.0,23,4.0,204000.0,2001
2783,141.0,68,4.0,44000.0,1956
2784,134.0,14,4.0,211000.0,2010
2785,154.0,16,4.0,237000.0,2008
2786,98.0,47,3.0,82000.0,1977
2787,146.0,51,4.0,103000.0,1973
2788,139.0,36,4.0,147000.0,1988
2789,118.0,28,3.0,157000.0,1996
2790,96.0,31,3.0,121000.0,1993
2791,133.0,17,4.0,197000.0,2007
2792,91.0,6,3.0,173000.0,2018
2793,141.0,61,4.0,73000.0,1963
2794,146.0,39,4.0,147000.0,1985
2795,71.0,25,2.0,102000.0,1999
2796,129.0,27,4.0,167000.0,1997
2797,110.0,67,3.0,38000.0,1957
2798,124.0,7,3.0,232000.0,2017
2799,123.0,3,3.0,233000.0,2021
2800,142.0,15,4.0,218000.0,2009
2801,130.0,31,4.0,156000.0,1993
2802,114.0,71,3.0,28000.0,1953
2803,86.0,44,2.0,81000.0,1980
2804,124.0,43,3.0,117000.0,1981
2805,105.0,70,3.0,30000.0,1954
2806,98.0,71,3.0,24000.0,1953
2807,75.0,25,2.0,106000.0,1999
2808,131.0,40,4.0,135000.0,1984
2809,115.0,10,3.0,200000.0,2014
2810,90.0,1,3.0,174000.0,2023
2811,109.0,12,3.0,188000.0,2012
2812,68.0,74,2.0,14000.0,1950
2813,101.0,61,3.0,54000.0,1963
2814,112.0,56,3.0,67000.0,1968
2815,112.0,1,3.0,228000.0,2023
2816,131.0,65,4.0,53000.0,1959
2817,126.0,72,4.0,28000.0,1952
2818,92.0,45,3.0,85000.0,1979
2819,125.0,34,3.0,145000.0,1990
2820,131.0,60,4.0,66000.0,1964
2821,134.0,33,4.0,147000.0,1991
2822,139.0,24,4.0,192000.0,2000
2823,83.0,62,2.0,40000.0,1962
2824,93.0,63,3.0,41000.0,1961
2825,135.0,49,4.0,103000.0,1975
2826,95.0,20,3.0,142000.0,2004
2827,127.0,33,4.0,152000.0,1991
2828,94.0,34,3.0,110000.0,1990
2829,129.0,11,4.0,222000.0,2013
2830,125.0,55,3.0,79000.0,1969
2831,106.0,44,3.0,93000.0,1980
2832,130.0,72,4.0,29000.0,1952
2833,126.0,27,4.0,158000.0,1997
2834,123.0,61,3.0,61000.0,1963
2835,154.0,31,4.0,185000.0,1993
2836,160.0,71,4.0,38000.0,1953
2837,142.0,31,4.0,166000.0,1993
2838,138.0,59,4.0,73000.0,1965
2839,123.0,71,3.0,31000.0,1953
2840,81.0,48,2.0,65000.0,1976
2841,135.0,17,4.0,204000.0,2007
2842,104.0,35,3.0,119000.0,1989
2843,118.0,5,3.0,219000.0,2019
2844,155.0,45,4.0,130000.0,1979
2845,131.0,50,4.0,97000.0,1974
2846,104.0,23,3.0,152000.0,2001
2847,117.0,52,3.0,83000.0,1972
2848,97.0,57,3.0,58000.0,1967
2849,110.0,18,3.0,176000.0,2006
2850,119.0,43,3.0,111000.0,1981
2851,139.0,59,4.0,72000.0,1965
2852,114.0,23,3.0,159000.0,2001
2853,163.0,69,5.0,47000.0,1955
2854,92.0,22,3.0,140000.0,2002
2855,139.0,1,4.0,263000.0,2023
2856,117.0,15,3.0,188000.0,2009
2857,105.0,42,3.0,100000.0,1982
2858,135.0,62,4.0,62000.0,1962
2859,134.0,55,4.0,81000.0,1969
2860,111.0,51,3.0,84000.0,1973
2861,144.0,42,4.0,134000.0,1982
2862,137.0,17,4.0,212000.0,2007
2863,107.0,62,3.0,51000.0,1962
2864,68.0,55,2.0,46000.0,1969
2865,150.0,59,4.0,79000.0,1965
2866,127.0,25,4.0,171000.0,1999
2867,121.0,68,3.0,39000.0,1956
2868,104.0,31,3.0,133000.0,1993
2869,140.0,57,4.0,79000.0,1967
2870,104.0,44,3.0,92000.0,1980
2871,131.0,12,4.0,210000.0,2012
2872,96.0,59,3.0,51000.0,1965
2873,142.0,67,4.0,49000.0,1957
2874,116.0,63,3.0,51000.0,1961
2875,93.0,9,3.0,169000.0,2015
2876,98.0,17,3.0,157000.0,2007
2877,146.0,60,4.0,73000.0,1964
2878,113.0,69,3.0,33000.0,1955
2879,108.0,7,3.0,196000.0,2017
2880,95.0,17,3.0,149000.0,2007
2881,113.0,74,3.0,21000.0,1950
2882,126.0,55,4.0,79000.0,1969
2883,105.0,74,3.0,19000.0,1950
2884,111.0,62,3.0,50000.0,1962
2885,141.0,31,4.0,170000.0,1993
2886,89.0,11,2.0,159000.0,2013
2887,110.0,74,3.0,19000.0,1950
2888,138.0,2,4.0,255000.0,2022
2889,87.0,51,2.0,68000.0,1973
2890,119.0,21,3.0,171000.0,2003
2891,80.0,42,2.0,76000.0,1982
2892,125.0,70,3.0,34000.0,1954
2893,96.0,22,3.0,140000.0,2002
2894,100.0,9,3.0,173000.0,2015
2895,119.0,46,3.0,100000.0,1978
2896,116.0,62,3.0,54000.0,1962
2897,154.0,13,4.0,255000.0,2011
2898,141.0,52,4.0,99000.0,1972
2899,123.0,47,3.0,104000.0,1977
2900,152.0,36,4.0,163000.0,1988
2901,103.0,57,3.0,61000.0,1967
2902,132.0,26,4.0,171000.0,1998
2903,101.0,72,3.0,24000.0,1952
2904,134.0,21,4.0,192000.0,2003
2905,107.0,19,3.0,153000.0,2005
2906,118.0,26,3.0,155000.0,1998
2907,87.0,72,2.0,20000.0,1952
2908,108.0,74,3.0,20000.0,1950
2909,181.0,5,5.0,316000.0,2019
2910,128.0,14,4.0,206000.0,2010
2911,119.0,20,3.0,173000.0,2004
2912,137.0,71,4.0,35000.0,1953
2913,136.0,72,4.0,32000.0,1952
2914,95.0,64,3.0,41000.0,1960
2915,135.0,14,4.0,214000.0,2010
2916,131.0,24,4.0,183000.0,2000
2917,123.0,6,3.0,227000.0,2018
2918,151.0,50,4.0,107000.0,1974
2919,146.0,74,4.0,26000.0,1950
2920,109.0,72,3.0,26000.0,1952
2921,112.0,31,3.0,137000.0,1993
2922,140.0,65,4.0,55000.0,1959
2923,132.0,33,4.0,150000.0,1991
2924,103.0,72,3.0,23000.0,1952
2925,82.0,45,2.0,76000.0,1979
2926,138.0,5,4.0,248000.0,2019
2927,123.0,53,3.0,81000.0,1971
2928,89.0,65,2.0,36000.0,1959
2929,132.0,39,4.0,130000.0,1985
2930,135.0,2,4.0,266000.0,2022
2931,164.0,66,5.0,59000.0,1958
2932,128.0,49,4.0,97000.0,1975
2933,127.0,71,4.0,32000.0,1953
2934,128.0,2,4.0,236000.0,2022
2935,109.0,13,3.0,180000.0,2011
2936,128.0,59,4.0,70000.0,1965
2937,111.0,39,3.0,111000.0,1985
2938,143.0,60,4.0,70000.0,1964
2939,137.0,73,4.0,27000.0,1951
2940,154.0,15,4.0,246000.0,2009
2941,109.0,42,3.0,102000.0,1982
2942,109.0,46,3.0,97000.0,1978
2943,112.0,2,3.0,215000.0,2022
2944,152.0,55,4.0,95000.0,1969
2945,161.0,72,4.0,36000.0,1952
2946,141.0,63,4.0,61000.0,1961
2947,110.0,33,3.0,126000.0,1991
2948,166.0,12,5.0,273000.0,2012
2949,130.0,59,4.0,70000.0,1965
2950,125.0,73,3.0,25000.0,1951
2951,133.0,18,4.0,196000.0,2006
2952,118.0,48,3.0,93000.0,1976
2953,94.0,11,3.0,153000.0,2013
2954,105.0,21,3.0,149000.0,2003
2955,82.0,53,2.0,56000.0,1971
2956,131.0,60,4.0,67000.0,1964
2957,96.0,59,3.0,53000.0,1965
2958,129.0,58,4.0,72000.0,1966
2959,100.0,20,3.0,152000.0,2004
2960,123.0,47,3.0,102000.0,1977
2961,157.0,16,4.0,240000.0,2008
2962,96.0,17,3.0,155000.0,2007
2963,154.0,10,4.0,257000.0,2014
2964,122.0,53,3.0,83000.0,1971
2965,127.0,59,4.0,66000.0,1965
2966,124.0,66,3.0,45000.0,1958
2967,97.0,63,3.0,41000.0,1961
2968,115.0,55,3.0,73000.0,1969
2969,125.0,32,3.0,142000.0,1992
2970,115.0,30,3.0,143000.0,1994
2971,137.0,16,4.0,209000.0,2008
2972,87.0,22,2.0,126000.0,2002
2973,92.0,34,3.0,110000.0,1990
2974,132.0,39,4.0,134000.0,1985
2975,102.0,32,3.0,121000.0,1992
2976,116.0,70,3.0,32000.0,1954
2977,149.0,18,4.0,222000.0,2006
2978,141.0,38,4.0,148000.0,1986
2979,135.0,70,4.0,36000.0,1954
2980,139.0,26,4.0,181000.0,1998
2981,146.0,18,4.0,224000.0,2006
2982,113.0,71,3.0,28000.0,1953
2983,109.0,43,3.0,103000.0,1981
2984,129.0,14,4.0,211000.0,2010
2985,108.0,15,3.0,169000.0,2009
2986,133.0,39,4.0,130000.0,1985
2987,102.0,72,3.0,22000.0,1952
2988,86.0,47,2.0,75000.0,1977
2989,165.0,66,5.0,59000.0,1958
2990,120.0,7,3.0,207000.0,2017
2991,128.0,48,4.0,101000.0,1976
2992,110.0,66,3.0,41000.0,1958
2993,123.0,13,3.0,208000.0,2011
2994,94.0,64,3.0,42000.0,1960
2995,148.0,56,4.0,88000.0,1968
2996,128.0,52,4.0,92000.0,1972
2997,106.0,68,3.0,35000.0,1956
2998,128.0,10,4.0,215000.0,2014
2999,107.0,73,3.0,22000.0,1951
3000,84.0,67,2.0,30000.0,1957
3001,110.0,9,3.0,198000.0,2015
3002,125.0,53,3.0,86000.0,1971
3003,133.0,50,4.0,100000.0,1974
3004,139.0,58,4.0,77000.0,1966
3005,109.0,22,3.0,159000.0,2002
3006,120.0,54,3.0,80000.0,1970
3007,117.0,68,3.0,37000.0,1956
3008,103.0,4,3.0,195000.0,2020
3009,113.0,40,3.0,112000.0,1984
3010,97.0,68,3.0,32000.0,1956
3011,123.0,74,3.0,21000.0,1950
3012,82.0,53,2.0,62000.0,1971
3013,81.0,18,2.0,125000.0,2006
3014,146.0,16,4.0,226000.0,2008
3015,160.0,4,4.0,286000.0,2020
3016,143.0,16,4.0,217000.0,2008
3017,141.0,33,4.0,171000.0,1991
3018,108.0,50,3.0,79000.0,1974
3019,120.0,63,3.0,53000.0,1961
3020,121.0,58,3.0,71000.0,1966
3021,106.0,70,3.0,31000.0,1954
3022,138.0,53,4.0,93000.0,1971
3023,136.0,39,4.0,135000.0,1985
3024,92.0,43,3.0,87000.0,1981
3025,82.0,59,2.0,49000.0,1965
3026,102.0,26,3.0,139000.0,1998
3027,99.0,33,3.0,120000.0,1991
3028,93.0,54,3.0,63000.0,1970
3029,134.0,74,4.0,24000.0,1950
3030,107.0,27,3.0,140000.0,1997
3031,117.0,57,3.0,70000.0,1967
3032,98.0,72,3.0,24000.0,1952
3033,168.0,10,5.0,287000.0,2014
3034,110.0,21,3.0,162000.0,2003
3035,153.0,47,4.0,122000.0,1977
3036,146.0,63,4.0,62000.0,1961
3037,84.0,16,2.0,133000.0,2008
3038,112.0,68,3.0,36000.0,1956
3039,88.0,40,2.0,88000.0,1984
3040,103.0,21,3.0,148000.0,2003
3041,113.0,50,3.0,83000.0,1974
3042,150.0,52,4.0,105000.0,1972
3043,111.0,44,3.0,97000.0,1980
3044,125.0,52,3.0,89000.0,1972
3045,141.0,2,4.0,266000.0,2022
3046,107.0,21,3.0,158000.0,2003
3047,120.0,19,3.0,180000.0,2005
3048,109.0,16,3.0,170000.0,2008
3049,109.0,24,3.0,154000.0,2000
3050,127.0,68,4.0,40000.0,1956
3051,138.0,53,4.0,89000.0,1971
3052,129.0,68,4.0,40000.0,1956
3053,106.0,18,3.0,168000.0,2006
3054,75.0,1,2.0,148000.0,2023
3055,106.0,15,3.0,165000.0,2009
3056,84.0,36,2.0,95000.0,1988
3057,113.0,12,3.0,189000.0,2012
3058,91.0,36,3.0,98000.0,1988
3059,139.0,68,4.0,44000.0,1956
3060,113.0,66,3.0,41000.0,1958
3061,137.0,18,4.0,200000.0,2006
3062,146.0,2,4.0,277000.0,2022
3063,107.0,74,3.0,19000.0,1950
3064,141.0,57,4.0,82000.0,1967
3065,167.0,74,5.0,28000.0,1950
3066,97.0,16,3.0,153000.0,2008
3067,90.0,56,3.0,59000.0,1968
3068,129.0,42,4.0,121000.0,1982
3069,123.0,15,3.0,198000.0,2009
3070,96.0,27,3.0,126000.0,1997
3071,113.0,31,3.0,142000.0,1993
3072,111.0,10,3.0,194000.0,2014
3073,95.0,73,3.0,19000.0,1951
3074,127.0,48,4.0,101000.0,1976
3075,98.0,16,3.0,149000.0,2008
3076,120.0,25,3.0,161000.0,1999
3077,155.0,40,4.0,149000.0,1984
3078,145.0,36,4.0,159000.0,1988
3079,100.0,23,3.0,141000.0,2001
3080,122.0,11,3.0,208000.0,2013
3081,162.0,45,5.0,142000.0,1979
3082,134.0,70,4.0,37000.0,1954
3083,144.0,71,4.0,36000.0,1953
3084,139.0,61,4.0,67000.0,1963
3085,107.0,41,3.0,109000.0,1983
3086,120.0,23,3.0,167000.0,2001
3087,141.0,60,4.0,71000.0,1964
3088,99.0,56,3.0,60000.0,1968
3089,70.0,27,2.0,87000.0,1997
3090,138.0,4,4.0,252000.0,2020
3091,132.0,62,4.0,60000.0,1962
3092,122.0,9,3.0,212000.0,2015
3093,122.0,39,3.0,128000.0,1985
3094,147.0,31,4.0,169000.0,1993
3095,113.0,41,3.0,112000.0,1983
3096,113.0,67,3.0,39000.0,1957
3097,149.0,58,4.0,84000.0,1966
3098,158.0,5,4.0,286000.0,2019
3099,143.0,55,4.0,87000.0,1969
3100,122.0,72,3.0,27000.0,1952
3101,118.0,10,3.0,201000.0,2014
3102,119.0,2,3.0,225000.0,2022
3103,96.0,57,3.0,58000.0,1967
3104,118.0,28,3.0,150000.0,1996
3105,95.0,4,3.0,185000.0,2020
3106,119.0,20,3.0,172000.0,2004
3107,112.0,38,3.0,120000.0,1986
3108,114.0,19,3.0,173000.0,2005
3109,112.0,60,3.0,62000.0,1964
3110,102.0,53,3.0,73000.0,1971
3111,140.0,64,4.0,57000.0,1960
3112,112.0,50,3.0,81000.0,1974
3113,127.0,18,4.0,193000.0,2006
3114,145.0,43,4.0,130000.0,1981
3115,144.0,37,4.0,152000.0,1987
3116,97.0,28,3.0,120000.0,1996
3117,101.0,18,3.0,159000.0,2006
3118,109.0,60,3.0,55000.0,1964
3119,105.0,40,3.0,102000.0,1984
3120,117.0,66,3.0,44000.0,1958
3121,144.0,24,4.0,186000.0,2000
3122,139.0,54,4.0,89000.0,1970
3123,170.0,67,5.0,59000.0,1957
3124,103.0,67,3.0,35000.0,1957
3125,136.0,31,4.0,164000.0,1993
3126,86.0,74,2.0,16000.0,1950
3127,142.0,26,4.0,186000.0,1998
3128,124.0,43,3.0,119000.0,1981
3129,85.0,19,2.0,129000.0,2005
3130,111.0,16,3.0,177000.0,2008
3131,139.0,39,4.0,141000.0,1985
3132,137.0,53,4.0,94000.0,1971
3133,147.0,26,4.0,187000.0,1998
3134,137.0,29,4.0,169000.0,1995
3135,98.0,9,3.0,183000.0,2015
3136,98.0,27,3.0,137000.0,1997
3137,126.0,71,4.0,32000.0,1953
3138,139.0,37,4.0,143000.0,1987
3139,78.0,21,2.0,125000.0,2003
3140,149.0,69,4.0,43000.0,1955
3141,129.0,47,4.0,104000.0,1977
3142,149.0,37,4.0,157000.0,1987
3143,131.0,48,4.0,111000.0,1976
3144,155.0,9,4.0,266000.0,2015
3145,118.0,63,3.0,52000.0,1961
3146,137.0,1,4.0,265000.0,2023
3147,143.0,68,4.0,44000.0,1956
3148,138.0,11,4.0,236000.0,2013
3149,115.0,24,3.0,164000.0,2000
3150,105.0,12,3.0,174000.0,2012
3151,134.0,35,4.0,150000.0,1989
3152,126.0,38,4.0,132000.0,1986
3153,116.0,24,3.0,161000.0,2000
3154,99.0,4,3.0,192000.0,2020
3155,121.0,25,3.0,162000.0,1999
3156,90.0,34,3.0,106000.0,1990
3157,126.0,19,4.0,191000.0,2005
3158,125.0,20,3.0,183000.0,2004
3159,110.0,72,3.0,25000.0,1952
3160,116.0,26,3.0,159000.0,1998
3161,72.0,30,2.0,97000.0,1994
3162,126.0,36,4.0,133000.0,1988
3163,105.0,51,3.0,73000.0,1973
3164,84.0,26,2.0,120000.0,1998
3165,118.0,55,3.0,79000.0,1969
3166,152.0,67,4.0,53000.0,1957
3167,129.0,2,4.0,240000.0,2022
3168,116.0,10,3.0,193000.0,2014
3169,100.0,27,3.0,135000.0,1997
3170,158.0,50,4.0,113000.0,1974
3171,119.0,43,3.0,112000.0,1981
3172,121.0,35,3.0,133000.0,1989
3173,111.0,13,3.0,190000.0,2011
3174,105.0,42,3.0,97000.0,1982
3175,118.0,9,3.0,204000.0,2015
3176,110.0,42,3.0,103000.0,1982
3177,117.0,66,3.0,44000.0,1958
3178,93.0,20,3.0,140000.0,2004
3179,139.0,17,4.0,209000.0,2007
3180,93.0,53,3.0,68000.0,1971
3181,122.0,42,3.0,118000.0,1982
3182,104.0,27,3.0,138000.0,1997
3183,138.0,73,4.0,28000.0,1951
3184,122.0,52,3.0,82000.0,1972
3185,128.0,27,4.0,169000.0,1997
3186,106.0,71,3.0,28000.0,1953
3187,76.0,1,2.0,159000.0,2023
3188,86.0,15,2.0,143000.0,2009
3189,122.0,69,3.0,36000.0,1955
3190,114.0,58,3.0,63000.0,1966
3191,85.0,46,2.0,72000.0,1978
3192,103.0,5,3.0,197000.0,2019
3193,69.0,41,2.0,74000.0,1983
3194,75.0,51,2.0,58000.0,1973
3195,105.0,13,3.0,171000.0,2011
3196,114.0,45,3.0,98000.0,1979
3197,126.0,71,4.0,31000.0,1953
3198,119.0,47,3.0,99000.0,1977
3199,139.0,15,4.0,221000.0,2009
3200,133.0,24,4.0,179000.0,2000
3201,106.0,36,3.0,121000.0,1988
3202,94.0,39,3.0,95000.0,1985
3203,74.0,56,2.0,49000.0,1968
3204,94.0,6,3.0,173000.0,2018
3205,118.0,47,3.0,95000.0,1977
3206,110.0,73,3.0,23000.0,1951
3207,138.0,53,4.0,93000.0,1971
3208,149.0,24,4.0,202000.0,2000
3209,83.0,30,2.0,110000.0,1994
3210,108.0,41,3.0,107000.0,1983
3211,156.0,74,4.0,27000.0,1950
3212,110.0,46,3.0,96000.0,1978
3213,127.0,39,4.0,124000.0,1985
3214,148.0,72,4.0,34000.0,1952
3215,115.0,70,3.0,31000.0,1954
3216,121.0,10,3.0,206000.0,2014
3217,141.0,16,4.0,221000.0,2008
3218,139.0,62,4.0,65000.0,1962
3219,93.0,9,3.0,173000.0,2015
3220,118.0,61,3.0,62000.0,1963
3221,130.0,55,4.0,81000.0,1969
3222,109.0,58,3.0,59000.0,1966
3223,96.0,63,3.0,42000.0,1961
3224,86.0,37,2.0,100000.0,1987
3225,142.0,38,4.0,145000.0,1986
3226,125.0,11,3.0,205000.0,2013
3227,109.0,45,3.0,98000.0,1979
3228,121.0,30,3.0,151000.0,1994
3229,103.0,38,3.0,106000.0,1986
3230,103.0,42,3.0,100000.0,1982
3231,116.0,3,3.0,216000.0,2021
3232,131.0,12,4.0,215000.0,2012
3233,88.0,23,2.0,129000.0,2001
3234,102.0,30,3.0,132000.0,1994
3235,128.0,45,4.0,111000.0,1979
3236,112.0,42,3.0,112000.0,1982
3237,130.0,16,4.0,198000.0,2008
3238,122.0,59,3.0,65000.0,1965
3239,156.0,36,4.0,168000.0,1988
3240,128.0,52,4.0,90000.0,1972
3241,110.0,55,3.0,69000.0,1969
3242,124.0,21,3.0,184000.0,2003
3243,104.0,71,3.0,27000.0,1953
3244,135.0,8,4.0,238000.0,2016
3245,108.0,49,3.0,87000.0,1975
3246,139.0,59,4.0,77000.0,1965
3247,111.0,5,3.0,211000.0,2019
3248,155.0,64,4.0,64000.0,1960
3249,98.0,5,3.0,189000.0,2019
3250,112.0,59,3.0,64000.0,1965
3251,98.0,37,3.0,108000.0,1987
3252,126.0,3,4.0,231000.0,2021
3253,113.0,36,3.0,125000.0,1988
3254,132.0,69,4.0,38000.0,1955
3255,104.0,70,3.0,29000.0,1954
3256,107.0,29,3.0,136000.0,1995
3257,90.0,62,3.0,41000.0,1962
3258,126.0,18,4.0,200000.0,2006
3259,95.0,53,3.0,70000.0,1971
3260,118.0,40,3.0,120000.0,1984
3261,87.0,74,2.0,16000.0,1950
3262,129.0,48,4.0,99000.0,1976
3263,110.0,13,3.0,179000.0,2011
3264,186.0,63,5.0,79000.0,1961
3265,141.0,1,4.0,265000.0,2023
3266,147.0,22,4.0,207000.0,2002
3267,122.0,49,3.0,93000.0,1975
3268,148.0,47,4.0,121000.0,1977
3269,115.0,7,3.0,207000.0,2017
3270,90.0,68,3.0,32000.0,1956
3271,108.0,42,3.0,104000.0,1982
3272,115.0,45,3.0,100000.0,1979
3273,120.0,36,3.0,125000.0,1988
3274,106.0,60,3.0,55000.0,1964
3275,158.0,48,4.0,122000.0,1976
3276,135.0,2,4.0,253000.0,2022
3277,82.0,23,2.0,115000.0,2001
3278,107.0,64,3.0,44000.0,1960
3279,122.0,74,3.0,21000.0,1950
3280,114.0,72,3.0,26000.0,1952
3281,139.0,45,4.0,118000.0,1979
3282,102.0,4,3.0,189000.0,2020
3283,127.0,10,4.0,212000.0,2014
3284,126.0,14,4.0,199000.0,2010
3285,154.0,9,4.0,272000.0,2015
3286,115.0,42,3.0,109000.0,1982
3287,111.0,3,3.0,221000.0,2021
3288,76.0,22,2.0,118000.0,2002
3289,157.0,56,4.0,91000.0,1968
3290,78.0,48,2.0,65000.0,1976
3291,120.0,12,3.0,189000.0,2012
3292,101.0,30,3.0,126000.0,1994
3293,162.0,63,5.0,67000.0,1961
3294,114.0,54,3.0,79000.0,1970
3295,86.0,45,2.0,78000.0,1979
3296,123.0,65,3.0,49000.0,1959
3297,117.0,69,3.0,34000.0,1955
3298,122.0,2,3.0,232000.0,2022
3299,112.0,25,3.0,152000.0,1999
3300,96.0,43,3.0,93000.0,1981
3301,112.0,9,3.0,191000.0,2015
3302,174.0,13,5.0,276000.0,2011
3303,121.0,63,3.0,54000.0,1961
3304,162.0,42,5.0,149000.0,1982
3305,111.0,74,3.0,20000.0,1950
3306,100.0,58,3.0,59000.0,1966
3307,114.0,18,3.0,176000.0,2006
3308,113.0,34,3.0,126000.0,1990
3309,160.0,9,4.0,270000.0,2015
3310,121.0,52,3.0,87000.0,1972
3311,111.0,16,3.0,171000.0,2008
3312,118.0,39,3.0,125000.0,1985
3313,109.0,22,3.0,150000.0,2002
3314,93.0,1,3.0,188000.0,2023
3315,133.0,72,4.0,30000.0,1952
3316,121.0,15,3.0,192000.0,2009
3317,126.0,5,4.0,231000.0,2019
3318,129.0,26,4.0,162000.0,1998
3319,95.0,37,3.0,104000.0,1987
3320,124.0,38,3.0,130000.0,1986
3321,131.0,63,4.0,56000.0,1961
3322,123.0,39,3.0,124000.0,1985
3323,109.0,3,3.0,209000.0,2021
3324,74.0,34,2.0,85000.0,1990
3325,164.0,66,5.0,59000.0,1958
3326,108.0,31,3.0,129000.0,1993
3327,131.0,6,4.0,241000.0,2018
3328,100.0,62,3.0,47000.0,1962
3329,107.0,14,3.0,175000.0,2010
3330,108.0,28,3.0,143000.0,1996
3331,121.0,33,3.0,140000.0,1991
3332,119.0,17,3.0,182000.0,2007
3333,137.0,50,4.0,100000.0,1974
3334,98.0,16,3.0,160000.0,2008
3335,124.0,41,3.0,120000.0,1983
3336,126.0,58,4.0,72000.0,1966
3337,96.0,20,3.0,141000.0,2004
3338,119.0,15,3.0,190000.0,2009
3339,107.0,14,3.0,183000.0,2010
3340,116.0,7,3.0,208000.0,2017
3341,137.0,15,4.0,223000.0,2009
3342,125.0,5,3.0,230000.0,2019
3343,130.0,61,4.0,65000.0,1963
3344,134.0,62,4.0,64000.0,1962
3345,160.0,53,4.0,107000.0,1971
3346,136.0,32,4.0,154000.0,1992
3347,125.0,38,3.0,130000.0,1986
3348,120.0,20,3.0,168000.0,2004
3349,125.0,34,3.0,138000.0,1990
3350,144.0,72,4.0,33000.0,1952
3351,122.0,35,3.0,139000.0,1989
3352,120.0,7,3.0,218000.0,2017
3353,146.0,7,4.0,259000.0,2017
3354,113.0,14,3.0,186000.0,2010
3355,122.0,17,3.0,184000.0,2007
3356,138.0,55,4.0,83000.0,1969
3357,144.0,7,4.0,257000.0,2017
3358,140.0,17,4.0,211000.0,2007
3359,102.0,26,3.0,130000.0,1998
3360,106.0,70,3.0,30000.0,1954
3361,122.0,54,3.0,80000.0,1970
3362,147.0,19,4.0,222000.0,2005
3363,135.0,14,4.0,212000.0,2010
3364,119.0,21,3.0,171000.0,2003
3365,117.0,21,3.0,172000.0,2003
3366,132.0,62,4.0,62000.0,1962
3367,100.0,48,3.0,78000.0,1976
3368,120.0,34,3.0,133000.0,1990
3369,113.0,47,3.0,96000.0,1977
3370,147.0,46,4.0,121000.0,1978
3371,141.0,47,4.0,111000.0,1977
3372,107.0,13,3.0,180000.0,2011
3373,93.0,54,3.0,64000.0,1970
3374,115.0,74,3.0,21000.0,1950
3375,120.0,29,3.0,153000.0,1995
3376,97.0,55,3.0,64000.0,1969
3377,132.0,65,4.0,51000.0,1959
3378,108.0,6,3.0,195000.0,2018
3379,110.0,52,3.0,76000.0,1972
3380,119.0,20,3.0,177000.0,2004
3381,96.0,66,3.0,36000.0,1958
3382,121.0,20,3.0,178000.0,2004
3383,106.0,62,3.0,50000.0,1962
3384,117.0,10,3.0,193000.0,2014
3385,120.0,33,3.0,141000.0,1991
